序号,点名,N,E,Z,B,L,H,未倾斜改正N,未倾斜改正E,未倾斜改正Z,未倾斜改正B,未倾斜改正L,未倾斜改正H,天线高,σN,σE,HRMS,σZ,目标高,量高类型,天线类型,平滑次数,解类型,开始本地时间,结束本地时间,开始UTC时间,结束UTC时间,描述,差分龄期,卫星数,公共卫星数,PDOP,截止高度角(°),参考站名称,基站B,基站L,基站H,里程,竖直倾角,倾斜向量方位角,倾斜分量X,倾斜分量Y,倾斜X轴方位角,当地B,当地L,当地H,基站距离,基站方位,偏距,语音文件,图片文件,空间直角X,空间直角Y,空间直角Z,测量时长
301,pt300,3483083.0482,1224238.1236,35.0095," 31:14:40.84291"," 121:35:32.85715",35.0095,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:11.0,2020-01-02 11:17:11.0,2020-01-02 03:17:11.0,2020-01-02 03:17:11.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:44"," 196:20:40.23"," -00:28:12"," -00:29:24"," 150:09:00.00"," 31:14:40.85889"," 121:35:32.86436",35.0095,742.0745," 172:06:41.52221",0.0000,,,-2859303.1234,4649101.2355,3289135.3406,0:0:0
302,pt301,3483083.0467,1224238.1212,35.0065," 31:14:40.84287"," 121:35:32.85706",35.0065,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:12.0,2020-01-02 11:17:12.0,2020-01-02 03:17:12.0,2020-01-02 03:17:12.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:44"," 196:16:28.23"," -00:28:12"," -00:29:24"," 150:04:48.00"," 31:14:40.85885"," 121:35:32.86426",35.0065,742.0734," 172:06:40.81583",0.0000,,,-2859303.1203,4649101.2351,3289135.3380,0:0:0
303,pt302,3483083.0473,1224238.1199,35.0035," 31:14:40.84289"," 121:35:32.85701",35.0035,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:13.0,2020-01-02 11:17:13.0,2020-01-02 03:17:13.0,2020-01-02 03:17:13.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:39:55"," 197:25:39.50"," -00:27:00"," -00:29:24"," 149:59:24.00"," 31:14:40.85887"," 121:35:32.86421",35.0035,742.0742," 172:06:40.47190",0.0000,,,-2859303.1177,4649101.2333,3289135.3370,0:0:0
304,pt303,3483083.0497,1224238.1216,35.0125," 31:14:40.84296"," 121:35:32.85708",35.0125,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:14.0,2020-01-02 11:17:14.0,2020-01-02 03:17:14.0,2020-01-02 03:17:14.0,,2.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:39:55"," 197:36:27.50"," -00:27:00"," -00:29:24"," 150:10:12.00"," 31:14:40.85894"," 121:35:32.86428",35.0125,742.0763," 172:06:41.02929",0.0000,,,-2859303.1227,4649101.2379,3289135.3436,0:0:0
305,pt304,3483083.0491,1224238.1238,35.0055," 31:14:40.84294"," 121:35:32.85717",35.0055,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:15.0,2020-01-02 11:17:15.0,2020-01-02 03:17:15.0,2020-01-02 03:17:15.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:19"," 197:02:59.08"," -00:27:36"," -00:29:24"," 150:14:24.00"," 31:14:40.85892"," 121:35:32.86437",35.0055,742.0754," 172:06:41.62242",0.0000,,,-2859303.1216,4649101.2320,3289135.3393,0:0:0
306,pt305,3483083.0498,1224238.1227,35.0015," 31:14:40.84296"," 121:35:32.85713",35.0015,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:16.0,2020-01-02 11:17:16.0,2020-01-02 03:17:16.0,2020-01-02 03:17:16.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:44"," 195:45:16.23"," -00:28:12"," -00:29:24"," 149:33:36.00"," 31:14:40.85895"," 121:35:32.86433",35.0015,742.0762," 172:06:41.35104",0.0000,,,-2859303.1187,4649101.2293,3289135.3379,0:0:0
307,pt306,3483083.0476,1224238.1221,35.0055," 31:14:40.84290"," 121:35:32.85710",35.0055,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:17.0,2020-01-02 11:17:17.0,2020-01-02 03:17:17.0,2020-01-02 03:17:17.0,,2.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:09"," 195:36:06.09"," -00:28:48"," -00:29:24"," 150:00:36.00"," 31:14:40.85888"," 121:35:32.86430",35.0055,742.0742," 172:06:41.08264",0.0000,,,-2859303.1204,4649101.2335,3289135.3382,0:0:0
308,pt307,3483083.0458,1224238.1218,35.0025," 31:14:40.84284"," 121:35:32.85708",35.0025,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:18.0,2020-01-02 11:17:18.0,2020-01-02 03:17:18.0,2020-01-02 03:17:18.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:18"," 195:18:50.70"," -00:28:12"," -00:28:48"," 149:42:36.00"," 31:14:40.85882"," 121:35:32.86428",35.0025,742.0724," 172:06:40.93875",0.0000,,,-2859303.1192,4649101.2324,3289135.3351,0:0:0
309,pt308,3483083.0462,1224238.1231,35.0045," 31:14:40.84285"," 121:35:32.85713",35.0045,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:19.0,2020-01-02 11:17:19.0,2020-01-02 03:17:19.0,2020-01-02 03:17:19.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:10"," 196:38:33.06"," -00:28:12"," -00:30:00"," 149:52:12.00"," 31:14:40.85883"," 121:35:32.86433",35.0045,742.0726," 172:06:41.30471",0.0000,,,-2859303.1211,4649101.2330,3289135.3364,0:0:0
310,pt309,3483083.0495,1224238.1234,35.0055," 31:14:40.84295"," 121:35:32.85715",35.0055,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:20.0,2020-01-02 11:17:20.0,2020-01-02 03:17:20.0,2020-01-02 03:17:20.0,,1.0,34,20,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:44"," 195:26:04.23"," -00:28:12"," -00:29:24"," 149:14:24.00"," 31:14:40.85894"," 121:35:32.86435",35.0055,742.0759," 172:06:41.52627",0.0000,,,-2859303.1211,4649101.2320,3289135.3397,0:0:0
311,pt310,3483083.0453,1224238.1202,35.0045," 31:14:40.84282"," 121:35:32.85702",35.0045,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:21.0,2020-01-02 11:17:21.0,2020-01-02 03:17:21.0,2020-01-02 03:17:21.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:39:55"," 196:56:15.50"," -00:27:00"," -00:29:24"," 149:30:00.00"," 31:14:40.85881"," 121:35:32.86422",35.0045,742.0722," 172:06:40.49073",0.0000,,,-2859303.1188,4649101.2348,3289135.3358,0:0:0
312,pt311,3483083.0514,1224238.1199,35.0085," 31:14:40.84302"," 121:35:32.85702",35.0085,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:22.0,2020-01-02 11:17:22.0,2020-01-02 03:17:22.0,2020-01-02 03:17:22.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:39:28"," 195:09:25.24"," -00:27:36"," -00:28:12"," 149:32:24.00"," 31:14:40.85900"," 121:35:32.86423",35.0085,742.0782," 172:06:40.63676",0.0000,,,-2859303.1191,4649101.2350,3289135.3431,0:0:0
313,pt312,3483083.0477,1224238.1211,35.0035," 31:14:40.84290"," 121:35:32.85706",35.0035,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:23.0,2020-01-02 11:17:23.0,2020-01-02 03:17:23.0,2020-01-02 03:17:23.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:39:53"," 194:57:39.47"," -00:28:12"," -00:28:12"," 149:57:36.00"," 31:14:40.85888"," 121:35:32.86426",35.0035,742.0744," 172:06:40.81654",0.0000,,,-2859303.1186,4649101.2325,3289135.3373,0:0:0
314,pt313,3483083.0496,1224238.1239,34.9995," 31:14:40.84295"," 121:35:32.85717",34.9995,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:24.0,2020-01-02 11:17:24.0,2020-01-02 03:17:24.0,2020-01-02 03:17:24.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:18"," 194:20:16.39"," -00:28:48"," -00:28:12"," 149:56:24.00"," 31:14:40.85894"," 121:35:32.86437",34.9995,742.0759," 172:06:41.65465",0.0000,,,-2859303.1188,4649101.2274,3289135.3366,0:0:0
315,pt314,3483083.0508,1224238.1218,35.0075," 31:14:40.84300"," 121:35:32.85710",35.0075,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:25.0,2020-01-02 11:17:25.0,2020-01-02 03:17:25.0,2020-01-02 03:17:25.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:46"," 192:29:42.11"," -00:30:00"," -00:27:36"," 149:52:48.00"," 31:14:40.85898"," 121:35:32.86430",35.0075,742.0773," 172:06:41.14219",0.0000,,,-2859303.1204,4649101.2336,3289135.3419,0:0:0
316,pt315,3483083.0500,1224238.1224,35.0055," 31:14:40.84297"," 121:35:32.85711",35.0055,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:26.0,2020-01-02 11:17:26.0,2020-01-02 03:17:26.0,2020-01-02 03:17:26.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:44"," 196:00:52.23"," -00:28:12"," -00:29:24"," 149:49:12.00"," 31:14:40.85895"," 121:35:32.86431",35.0055,742.0765," 172:06:41.25401",0.0000,,,-2859303.1201,4649101.2323,3289135.3402,0:0:0
317,pt316,3483083.0498,1224238.1233,35.0085," 31:14:40.84296"," 121:35:32.85715",35.0085,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:27.0,2020-01-02 11:17:27.0,2020-01-02 03:17:27.0,2020-01-02 03:17:27.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:39:55"," 197:14:15.50"," -00:27:00"," -00:29:24"," 149:48:00.00"," 31:14:40.85895"," 121:35:32.86435",35.0085,742.0762," 172:06:41.50549",0.0000,,,-2859303.1223,4649101.2341,3289135.3415,0:0:0
318,pt317,3483083.0501,1224238.1225,35.0025," 31:14:40.84297"," 121:35:32.85712",35.0025,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:28.0,2020-01-02 11:17:28.0,2020-01-02 03:17:28.0,2020-01-02 03:17:28.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:39:55"," 197:18:27.50"," -00:27:00"," -00:29:24"," 149:52:12.00"," 31:14:40.85895"," 121:35:32.86432",35.0025,742.0765," 172:06:41.30825",0.0000,,,-2859303.1189,4649101.2300,3289135.3387,0:0:0
319,pt318,3483083.0500,1224238.1237,35.0075," 31:14:40.84297"," 121:35:32.85716",35.0075,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:29.0,2020-01-02 11:17:29.0,2020-01-02 03:17:29.0,2020-01-02 03:17:29.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:19"," 196:50:59.08"," -00:27:36"," -00:29:24"," 150:02:24.00"," 31:14:40.85895"," 121:35:32.86437",35.0075,742.0764," 172:06:41.63229",0.0000,,,-2859303.1222,4649101.2330,3289135.3412,0:0:0
320,pt319,3483083.0470,1224238.1241,35.0055," 31:14:40.84287"," 121:35:32.85717",35.0055,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:30.0,2020-01-02 11:17:30.0,2020-01-02 03:17:30.0,2020-01-02 03:17:30.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:39:55"," 197:22:39.50"," -00:27:00"," -00:29:24"," 149:56:24.00"," 31:14:40.85885"," 121:35:32.86437",35.0055,742.0733," 172:06:41.62699",0.0000,,,-2859303.1223,4649101.2328,3289135.3375,0:0:0
321,pt320,3483083.0492,1224238.1257,35.0075," 31:14:40.84294"," 121:35:32.85724",35.0075,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:31.0,2020-01-02 11:17:31.0,2020-01-02 03:17:31.0,2020-01-02 03:17:31.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:39:53"," 195:10:15.47"," -00:28:12"," -00:28:12"," 150:10:12.00"," 31:14:40.85892"," 121:35:32.86444",35.0075,742.0752," 172:06:42.15040",0.0000,,,-2859303.1241,4649101.2325,3289135.3403,0:0:0
322,pt321,3483083.0473,1224238.1251,35.0095," 31:14:40.84288"," 121:35:32.85721",35.0095,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:32.0,2020-01-02 11:17:32.0,2020-01-02 03:17:32.0,2020-01-02 03:17:32.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:39:53"," 195:01:51.47"," -00:28:12"," -00:28:12"," 150:01:48.00"," 31:14:40.85886"," 121:35:32.86441",35.0095,742.0735," 172:06:41.90524",0.0000,,,-2859303.1249,4649101.2351,3289135.3398,0:0:0
323,pt322,3483083.0495,1224238.1222,35.0045," 31:14:40.84296"," 121:35:32.85711",35.0045,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:33.0,2020-01-02 11:17:33.0,2020-01-02 03:17:33.0,2020-01-02 03:17:33.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:10"," 197:11:33.06"," -00:28:12"," -00:30:00"," 150:25:12.00"," 31:14:40.85894"," 121:35:32.86431",35.0045,742.0761," 172:06:41.19783",0.0000,,,-2859303.1197,4649101.2318,3289135.3393,0:0:0
324,pt323,3483083.0505,1224238.1215,35.0035," 31:14:40.84299"," 121:35:32.85708",35.0035,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:34.0,2020-01-02 11:17:34.0,2020-01-02 03:17:34.0,2020-01-02 03:17:34.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:39:55"," 197:02:15.50"," -00:27:00"," -00:29:24"," 149:36:00.00"," 31:14:40.85897"," 121:35:32.86428",35.0035,742.0771," 172:06:41.02719",0.0000,,,-2859303.1184,4649101.2310,3289135.3396,0:0:0
325,pt324,3483083.0502,1224238.1235,34.9995," 31:14:40.84297"," 121:35:32.85716",34.9995,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:35.0,2020-01-02 11:17:35.0,2020-01-02 03:17:35.0,2020-01-02 03:17:35.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:39:02"," 196:34:34.68"," -00:27:00"," -00:28:12"," 150:19:48.00"," 31:14:40.85896"," 121:35:32.86436",34.9995,742.0765," 172:06:41.57382",0.0000,,,-2859303.1184,4649101.2273,3289135.3372,0:0:0
326,pt325,3483083.0481,1224238.1235,35.0035," 31:14:40.84291"," 121:35:32.85715",35.0035,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:36.0,2020-01-02 11:17:36.0,2020-01-02 03:17:36.0,2020-01-02 03:17:36.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:39:31"," 198:20:54.35"," -00:26:24"," -00:29:24"," 150:16:12.00"," 31:14:40.85889"," 121:35:32.86435",35.0035,742.0744," 172:06:41.49368",0.0000,,,-2859303.1206,4649101.2312,3289135.3374,0:0:0
327,pt326,3483083.0472,1224238.1226,35.0095," 31:14:40.84288"," 121:35:32.85711",35.0095,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:37.0,2020-01-02 11:17:37.0,2020-01-02 03:17:37.0,2020-01-02 03:17:37.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:44"," 196:30:52.23"," -00:28:12"," -00:29:24"," 150:19:12.00"," 31:14:40.85886"," 121:35:32.86432",35.0095,742.0737," 172:06:41.21032",0.0000,,,-2859303.1227,4649101.2364,3289135.3399,0:0:0
328,pt327,3483083.0471,1224238.1242,35.0105," 31:14:40.84287"," 121:35:32.85717",35.0105,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:38.0,2020-01-02 11:17:38.0,2020-01-02 03:17:38.0,2020-01-02 03:17:38.0,,2.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:44"," 196:20:04.23"," -00:28:12"," -00:29:24"," 150:08:24.00"," 31:14:40.85886"," 121:35:32.86437",35.0105,742.0735," 172:06:41.63861",0.0000,,,-2859303.1245,4649101.2364,3289135.3402,0:0:0
329,pt328,3483083.0482,1224238.1218,35.0015," 31:14:40.84291"," 121:35:32.85709",35.0015,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:39.0,2020-01-02 11:17:39.0,2020-01-02 03:17:39.0,2020-01-02 03:17:39.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:44"," 196:00:52.23"," -00:28:12"," -00:29:24"," 149:49:12.00"," 31:14:40.85890"," 121:35:32.86429",35.0015,742.0747," 172:06:41.04443",0.0000,,,-2859303.1183,4649101.2305,3289135.3366,0:0:0
330,pt329,3483083.0465,1224238.1235,35.0115," 31:14:40.84286"," 121:35:32.85715",35.0115,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:40.0,2020-01-02 11:17:40.0,2020-01-02 03:17:40.0,2020-01-02 03:17:40.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:39:55"," 197:44:51.50"," -00:27:00"," -00:29:24"," 150:18:36.00"," 31:14:40.85884"," 121:35:32.86435",35.0115,742.0729," 172:06:41.42481",0.0000,,,-2859303.1245,4649101.2378,3289135.3403,0:0:0
331,pt330,3483083.0479,1224238.1214,35.0025," 31:14:40.84290"," 121:35:32.85707",35.0025,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:41.0,2020-01-02 11:17:41.0,2020-01-02 03:17:41.0,2020-01-02 03:17:41.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:10"," 196:31:57.06"," -00:28:12"," -00:30:00"," 149:45:36.00"," 31:14:40.85889"," 121:35:32.86427",35.0025,742.0745," 172:06:40.91217",0.0000,,,-2859303.1184,4649101.2316,3289135.3369,0:0:0
332,pt331,3483083.0471,1224238.1226,35.0115," 31:14:40.84288"," 121:35:32.85711",35.0115,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:42.0,2020-01-02 11:17:42.0,2020-01-02 03:17:42.0,2020-01-02 03:17:42.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:22"," 197:42:49.69"," -00:27:00"," -00:30:00"," 149:42:00.00"," 31:14:40.85886"," 121:35:32.86431",35.0115,742.0737," 172:06:41.20451",0.0000,,,-2859303.1236,4649101.2379,3289135.3408,0:0:0
333,pt332,3483083.0495,1224238.1235,35.0095," 31:14:40.84295"," 121:35:32.85715",35.0095,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:43.0,2020-01-02 11:17:43.0,2020-01-02 03:17:43.0,2020-01-02 03:17:43.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:10"," 196:12:45.06"," -00:28:12"," -00:30:00"," 149:26:24.00"," 31:14:40.85894"," 121:35:32.86435",35.0095,742.0759," 172:06:41.53948",0.0000,,,-2859303.1230,4649101.2349,3289135.3418,0:0:0
334,pt333,3483083.0492,1224238.1253,35.0025," 31:14:40.84294"," 121:35:32.85722",35.0025,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:44.0,2020-01-02 11:17:44.0,2020-01-02 03:17:44.0,2020-01-02 03:17:44.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:12"," 197:51:42.62"," -00:27:36"," -00:30:36"," 149:54:36.00"," 31:14:40.85892"," 121:35:32.86442",35.0025,742.0753," 172:06:42.03223",0.0000,,,-2859303.1215,4649101.2290,3289135.3378,0:0:0
335,pt334,3483083.0493,1224238.1213,35.0035," 31:14:40.84295"," 121:35:32.85707",35.0035,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:45.0,2020-01-02 11:17:45.0,2020-01-02 03:17:45.0,2020-01-02 03:17:45.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:01"," 197:01:36.46"," -00:28:48"," -00:30:36"," 150:17:24.00"," 31:14:40.85893"," 121:35:32.86427",35.0035,742.0759," 172:06:40.93490",0.0000,,,-2859303.1185,4649101.2317,3289135.3386,0:0:0
336,pt335,3483083.0487,1224238.1218,35.0025," 31:14:40.84293"," 121:35:32.85709",35.0025,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:46.0,2020-01-02 11:17:46.0,2020-01-02 03:17:46.0,2020-01-02 03:17:46.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:10"," 196:31:57.06"," -00:28:12"," -00:30:00"," 149:45:36.00"," 31:14:40.85891"," 121:35:32.86429",35.0025,742.0753," 172:06:41.06786",0.0000,,,-2859303.1186,4649101.2310,3289135.3376,0:0:0
337,pt336,3483083.0494,1224238.1239,35.0005," 31:14:40.84295"," 121:35:32.85717",35.0005,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:47.0,2020-01-02 11:17:47.0,2020-01-02 03:17:47.0,2020-01-02 03:17:47.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:39:55"," 197:26:51.50"," -00:27:00"," -00:29:24"," 150:00:36.00"," 31:14:40.85893"," 121:35:32.86437",35.0005,742.0757," 172:06:41.64232",0.0000,,,-2859303.1193,4649101.2282,3289135.3370,0:0:0
338,pt337,3483083.0495,1224238.1239,35.0045," 31:14:40.84295"," 121:35:32.85717",35.0045,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:17:48.0,2020-01-02 11:17:48.0,2020-01-02 03:17:48.0,2020-01-02 03:17:48.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:39:53"," 195:20:27.47"," -00:28:12"," -00:28:12"," 150:20:24.00"," 31:14:40.85893"," 121:35:32.86437",35.0045,742.0758," 172:06:41.65659",0.0000,,,-2859303.1211,4649101.2310,3289135.3391,0:0:0
