序号,点名,N,E,Z,B,L,H,未倾斜改正N,未倾斜改正E,未倾斜改正Z,未倾斜改正B,未倾斜改正L,未倾斜改正H,天线高,σN,σE,HRMS,σZ,目标高,量高类型,天线类型,平滑次数,解类型,开始本地时间,结束本地时间,开始UTC时间,结束UTC时间,描述,差分龄期,卫星数,公共卫星数,PDOP,截止高度角(°),参考站名称,基站B,基站L,基站H,里程,竖直倾角,倾斜向量方位角,倾斜分量X,倾斜分量Y,倾斜X轴方位角,当地B,当地L,当地H,基站距离,基站方位,偏距,语音文件,图片文件,空间直角X,空间直角Y,空间直角Z,测量时长
339,pt338,3483083.0470,1224238.1284,35.0097," 31:14:40.84286"," 121:35:32.85733",35.0097,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:04:46.0,2019-12-25 10:04:46.0,2019-12-25 02:04:46.0,2019-12-25 02:04:46.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:50:30"," 138:42:56.50"," -00:34:48"," -00:36:36"," 92:16:12.00"," 31:14:40.85884"," 121:35:32.86453",35.0097,742.0727," 172:06:42.78297",0.0000,,,-2859303.1278,4649101.2338,3289135.3394,0:0:0
340,pt339,3483083.0467,1224238.1251,35.0117," 31:14:40.84286"," 121:35:32.85721",35.0117,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:04:47.0,2019-12-25 10:04:47.0,2019-12-25 02:04:47.0,2019-12-25 02:04:47.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:50:04"," 138:07:21.21"," -00:34:48"," -00:36:00"," 92:09:00.00"," 31:14:40.85884"," 121:35:32.86441",35.0117,742.0729," 172:06:41.88886",0.0000,,,-2859303.1260,4649101.2370,3289135.3404,0:0:0
341,pt340,3483083.0470,1224238.1258,35.0127," 31:14:40.84287"," 121:35:32.85724",35.0127,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:04:48.0,2019-12-25 10:04:48.0,2019-12-25 02:04:48.0,2019-12-25 02:04:48.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:49:38"," 137:16:52.31"," -00:34:48"," -00:35:24"," 91:47:24.00"," 31:14:40.85885"," 121:35:32.86444",35.0127,742.0731," 172:06:42.09227",0.0000,,,-2859303.1270,4649101.2372,3289135.3412,0:0:0
342,pt341,3483083.0461,1224238.1269,35.0127," 31:14:40.84283"," 121:35:32.85727",35.0127,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:04:49.0,2019-12-25 10:04:49.0,2019-12-25 02:04:49.0,2019-12-25 02:04:49.0,,2.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:50:04"," 138:03:45.21"," -00:34:48"," -00:36:00"," 92:05:24.00"," 31:14:40.85882"," 121:35:32.86448",35.0127,742.0720," 172:06:42.35872",0.0000,,,-2859303.1281,4649101.2371,3289135.3403,0:0:0
343,pt342,3483083.0430,1224238.1246,35.0127," 31:14:40.84274"," 121:35:32.85718",35.0127,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:04:50.0,2019-12-25 10:04:50.0,2019-12-25 02:04:50.0,2019-12-25 02:04:50.0,,2.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:50:04"," 137:46:57.21"," -00:34:48"," -00:36:00"," 91:48:36.00"," 31:14:40.85872"," 121:35:32.86438",35.0127,742.0693," 172:06:41.59492",0.0000,,,-2859303.1267,4649101.2397,3289135.3378,0:0:0
344,pt343,3483083.0481,1224238.1261,35.0087," 31:14:40.84290"," 121:35:32.85725",35.0087,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:04:51.0,2019-12-25 10:04:51.0,2019-12-25 02:04:51.0,2019-12-25 02:04:51.0,,2.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:50:55"," 137:01:53.65"," -00:36:00"," -00:36:00"," 92:01:48.00"," 31:14:40.85889"," 121:35:32.86445",35.0087,742.0742," 172:06:42.21397",0.0000,,,-2859303.1252,4649101.2336,3289135.3400,0:0:0
345,pt344,3483083.0450,1224238.1255,35.0157," 31:14:40.84280"," 121:35:32.85722",35.0157,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:04:52.0,2019-12-25 10:04:52.0,2019-12-25 02:04:52.0,2019-12-25 02:04:52.0,,1.0,37,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:50:55"," 136:24:24.16"," -00:36:36"," -00:35:24"," 92:21:36.00"," 31:14:40.85878"," 121:35:32.86442",35.0157,742.0712," 172:06:41.93024",0.0000,,,-2859303.1285,4649101.2405,3289135.3410,0:0:0
346,pt345,3483083.0440,1224238.1223,35.0107," 31:14:40.84278"," 121:35:32.85710",35.0107,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:04:53.0,2019-12-25 10:04:53.0,2019-12-25 02:04:53.0,2019-12-25 02:04:53.0,,1.0,37,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:50:04"," 137:43:57.21"," -00:34:48"," -00:36:00"," 91:45:36.00"," 31:14:40.85876"," 121:35:32.86430",35.0107,742.0706," 172:06:41.01394",0.0000,,,-2859303.1237,4649101.2389,3289135.3378,0:0:0
347,pt346,3483083.0451,1224238.1260,35.0087," 31:14:40.84280"," 121:35:32.85724",35.0087,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:04:54.0,2019-12-25 10:04:54.0,2019-12-25 02:04:54.0,2019-12-25 02:04:54.0,,1.0,37,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:50:04"," 137:52:57.21"," -00:34:48"," -00:36:00"," 91:54:36.00"," 31:14:40.85879"," 121:35:32.86444",35.0087,742.0712," 172:06:42.06408",0.0000,,,-2859303.1257,4649101.2351,3289135.3374,0:0:0
348,pt347,3483083.0473,1224238.1281,35.0137," 31:14:40.84287"," 121:35:32.85732",35.0137,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:04:55.0,2019-12-25 10:04:55.0,2019-12-25 02:04:55.0,2019-12-25 02:04:55.0,,1.0,37,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:49:39"," 138:34:49.15"," -00:34:12"," -00:36:00"," 92:06:36.00"," 31:14:40.85885"," 121:35:32.86452",35.0137,742.0731," 172:06:42.73718",0.0000,,,-2859303.1293,4649101.2366,3289135.3418,0:0:0
349,pt348,3483083.0482,1224238.1285,35.0127," 31:14:40.84290"," 121:35:32.85734",35.0127,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:04:56.0,2019-12-25 10:04:56.0,2019-12-25 02:04:56.0,2019-12-25 02:04:56.0,,1.0,37,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:49:38"," 137:01:52.31"," -00:34:48"," -00:35:24"," 91:32:24.00"," 31:14:40.85888"," 121:35:32.86454",35.0127,742.0739," 172:06:42.85905",0.0000,,,-2859303.1290,4649101.2353,3289135.3420,0:0:0
350,pt349,3483083.0460,1224238.1290,35.0177," 31:14:40.84283"," 121:35:32.85735",35.0177,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:04:57.0,2019-12-25 10:04:57.0,2019-12-25 02:04:57.0,2019-12-25 02:04:57.0,,1.0,37,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:50:04"," 136:58:17.47"," -00:35:24"," -00:35:24"," 91:58:12.00"," 31:14:40.85881"," 121:35:32.86455",35.0177,742.0717," 172:06:42.92174",0.0000,,,-2859303.1322,4649101.2398,3289135.3427,0:0:0
351,pt350,3483083.0461,1224238.1250,35.0117," 31:14:40.84284"," 121:35:32.85720",35.0117,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:04:58.0,2019-12-25 10:04:58.0,2019-12-25 02:04:58.0,2019-12-25 02:04:58.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:50:29"," 137:19:58.87"," -00:35:24"," -00:36:00"," 91:51:00.00"," 31:14:40.85882"," 121:35:32.86440",35.0117,742.0723," 172:06:41.84201",0.0000,,,-2859303.1260,4649101.2373,3289135.3399,0:0:0
352,pt351,3483083.0462,1224238.1281,35.0127," 31:14:40.84284"," 121:35:32.85732",35.0127,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:04:59.0,2019-12-25 10:04:59.0,2019-12-25 02:04:59.0,2019-12-25 02:04:59.0,,1.0,36,23,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:50:04"," 138:02:33.21"," -00:34:48"," -00:36:00"," 92:04:12.00"," 31:14:40.85882"," 121:35:32.86452",35.0127,742.0720," 172:06:42.67202",0.0000,,,-2859303.1291,4649101.2365,3289135.3403,0:0:0
353,pt352,3483083.0454,1224238.1248,35.0127," 31:14:40.84282"," 121:35:32.85719",35.0127,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:05:00.0,2019-12-25 10:05:00.0,2019-12-25 02:05:00.0,2019-12-25 02:05:00.0,,1.0,36,23,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:49:41"," 138:43:42.89"," -00:33:36"," -00:36:36"," 91:16:48.00"," 31:14:40.85880"," 121:35:32.86439",35.0127,742.0717," 172:06:41.75008",0.0000,,,-2859303.1264,4649101.2385,3289135.3398,0:0:0
354,pt353,3483083.0458,1224238.1262,35.0087," 31:14:40.84283"," 121:35:32.85724",35.0087,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:05:01.0,2019-12-25 10:05:01.0,2019-12-25 02:05:01.0,2019-12-25 02:05:01.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:50:08"," 139:41:32.65"," -00:33:36"," -00:37:12"," 91:46:48.00"," 31:14:40.85881"," 121:35:32.86445",35.0087,742.0718," 172:06:42.13435",0.0000,,,-2859303.1257,4649101.2347,3289135.3380,0:0:0
355,pt354,3483083.0449,1224238.1276,35.0117," 31:14:40.84279"," 121:35:32.85730",35.0117,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:05:02.0,2019-12-25 10:05:02.0,2019-12-25 02:05:02.0,2019-12-25 02:05:02.0,,1.0,37,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:50:32"," 139:08:15.20"," -00:34:12"," -00:37:12"," 91:43:48.00"," 31:14:40.85878"," 121:35:32.86450",35.0117,742.0708," 172:06:42.49837",0.0000,,,-2859303.1285,4649101.2366,3289135.3387,0:0:0
356,pt355,3483083.0482,1224238.1238,35.0027," 31:14:40.84291"," 121:35:32.85716",35.0027,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:05:03.0,2019-12-25 10:05:03.0,2019-12-25 02:05:03.0,2019-12-25 02:05:03.0,,1.0,37,23,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:52:37"," 137:14:08.66"," -00:36:36"," -00:37:48"," 91:18:36.00"," 31:14:40.85889"," 121:35:32.86436",35.0027,742.0745," 172:06:41.57540",0.0000,,,-2859303.1205,4649101.2304,3289135.3371,0:0:0
357,pt356,3483083.0460,1224238.1255,35.0067," 31:14:40.84284"," 121:35:32.85722",35.0067,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:05:04.0,2019-12-25 10:05:04.0,2019-12-25 02:05:04.0,2019-12-25 02:05:04.0,,2.0,37,23,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:21"," 138:12:42.80"," -00:35:24"," -00:37:12"," 91:47:24.00"," 31:14:40.85882"," 121:35:32.86442",35.0067,742.0721," 172:06:41.96758",0.0000,,,-2859303.1242,4649101.2335,3289135.3372,0:0:0
358,pt357,3483083.0428,1224238.1270,35.0147," 31:14:40.84273"," 121:35:32.85727",35.0147,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:05:05.0,2019-12-25 10:05:05.0,2019-12-25 02:05:05.0,2019-12-25 02:05:05.0,,1.0,37,23,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:23"," 138:49:40.39"," -00:34:48"," -00:37:48"," 91:27:36.00"," 31:14:40.85871"," 121:35:32.86447",35.0147,742.0688," 172:06:42.25779",0.0000,,,-2859303.1298,4649101.2401,3289135.3386,0:0:0
359,pt358,3483083.0447,1224238.1256,35.0127," 31:14:40.84279"," 121:35:32.85722",35.0127,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:05:06.0,2019-12-25 10:05:06.0,2019-12-25 02:05:06.0,2019-12-25 02:05:06.0,,2.0,37,23,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:47"," 138:55:46.33"," -00:35:24"," -00:37:48"," 92:03:00.00"," 31:14:40.85877"," 121:35:32.86442",35.0127,742.0708," 172:06:41.92900",0.0000,,,-2859303.1272,4649101.2384,3289135.3392,0:0:0
360,pt359,3483083.0463,1224238.1257,35.0127," 31:14:40.84284"," 121:35:32.85723",35.0127,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:05:07.0,2019-12-25 10:05:07.0,2019-12-25 02:05:07.0,2019-12-25 02:05:07.0,,1.0,37,23,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:23"," 138:52:40.39"," -00:34:48"," -00:37:48"," 91:30:36.00"," 31:14:40.85883"," 121:35:32.86443",35.0127,742.0724," 172:06:42.03450",0.0000,,,-2859303.1270,4649101.2376,3289135.3406,0:0:0
361,pt360,3483083.0456,1224238.1266,35.0097," 31:14:40.84282"," 121:35:32.85726",35.0097,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:05:08.0,2019-12-25 10:05:08.0,2019-12-25 02:05:08.0,2019-12-25 02:05:08.0,,1.0,37,23,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:50:30"," 137:57:20.50"," -00:34:48"," -00:36:36"," 91:30:36.00"," 31:14:40.85880"," 121:35:32.86446",35.0097,742.0716," 172:06:42.24530",0.0000,,,-2859303.1266,4649101.2353,3289135.3384,0:0:0
362,pt361,3483083.0455,1224238.1249,35.0077," 31:14:40.84282"," 121:35:32.85720",35.0077,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:05:09.0,2019-12-25 10:05:09.0,2019-12-25 02:05:09.0,2019-12-25 02:05:09.0,,2.0,37,23,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:46"," 137:02:29.85"," -00:36:36"," -00:36:36"," 92:02:24.00"," 31:14:40.85880"," 121:35:32.86440",35.0077,742.0717," 172:06:41.77350",0.0000,,,-2859303.1242,4649101.2347,3289135.3373,0:0:0
363,pt362,3483083.0472,1224238.1246,35.0087," 31:14:40.84288"," 121:35:32.85719",35.0087,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:05:10.0,2019-12-25 10:05:10.0,2019-12-25 02:05:10.0,2019-12-25 02:05:10.0,,2.0,37,23,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:52:37"," 137:17:08.66"," -00:36:36"," -00:37:48"," 91:21:36.00"," 31:14:40.85886"," 121:35:32.86439",35.0087,742.0735," 172:06:41.75379",0.0000,,,-2859303.1240,4649101.2348,3289135.3393,0:0:0
364,pt363,3483083.0465,1224238.1275,35.0037," 31:14:40.84285"," 121:35:32.85730",35.0037,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:05:11.0,2019-12-25 10:05:11.0,2019-12-25 02:05:11.0,2019-12-25 02:05:11.0,,1.0,37,23,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:21"," 138:26:30.80"," -00:35:24"," -00:37:12"," 92:01:12.00"," 31:14:40.85883"," 121:35:32.86450",35.0037,742.0723," 172:06:42.52426",0.0000,,,-2859303.1245,4649101.2301,3289135.3359,0:0:0
365,pt364,3483083.0492,1224238.1262,35.0077," 31:14:40.84294"," 121:35:32.85726",35.0077,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:05:12.0,2019-12-25 10:05:12.0,2019-12-25 02:05:12.0,2019-12-25 02:05:12.0,,1.0,37,23,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:20"," 137:07:30.41"," -00:36:00"," -00:36:36"," 91:39:00.00"," 31:14:40.85892"," 121:35:32.86446",35.0077,742.0752," 172:06:42.28177",0.0000,,,-2859303.1246,4649101.2323,3289135.3404,0:0:0
366,pt365,3483083.0489,1224238.1274,35.0107," 31:14:40.84292"," 121:35:32.85730",35.0107,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:05:13.0,2019-12-25 10:05:13.0,2019-12-25 02:05:13.0,2019-12-25 02:05:13.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:46"," 136:38:29.85"," -00:36:36"," -00:36:36"," 91:38:24.00"," 31:14:40.85891"," 121:35:32.86450",35.0107,742.0748," 172:06:42.59243",0.0000,,,-2859303.1270,4649101.2341,3289135.3416,0:0:0
367,pt366,3483083.0448,1224238.1246,35.0067," 31:14:40.84280"," 121:35:32.85718",35.0067,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:05:14.0,2019-12-25 10:05:14.0,2019-12-25 02:05:14.0,2019-12-25 02:05:14.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:46"," 136:46:17.85"," -00:36:36"," -00:36:36"," 91:46:12.00"," 31:14:40.85878"," 121:35:32.86438",35.0067,742.0711," 172:06:41.66836",0.0000,,,-2859303.1237,4649101.2345,3289135.3362,0:0:0
368,pt367,3483083.0487,1224238.1227,35.0007," 31:14:40.84293"," 121:35:32.85712",35.0007,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:05:15.0,2019-12-25 10:05:15.0,2019-12-25 02:05:15.0,2019-12-25 02:05:15.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:46"," 136:48:05.85"," -00:36:36"," -00:36:36"," 91:48:00.00"," 31:14:40.85891"," 121:35:32.86432",35.0007,742.0752," 172:06:41.29609",0.0000,,,-2859303.1185,4649101.2292,3289135.3366,0:0:0
369,pt368,3483083.0469,1224238.1253,35.0127," 31:14:40.84286"," 121:35:32.85722",35.0127,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:05:16.0,2019-12-25 10:05:16.0,2019-12-25 02:05:16.0,2019-12-25 02:05:16.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:50:30"," 138:15:20.50"," -00:34:48"," -00:36:36"," 91:48:36.00"," 31:14:40.85885"," 121:35:32.86442",35.0127,742.0730," 172:06:41.94011",0.0000,,,-2859303.1265,4649101.2375,3289135.3411,0:0:0
370,pt369,3483083.0491,1224238.1248,35.0047," 31:14:40.84294"," 121:35:32.85720",35.0047,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:05:17.0,2019-12-25 10:05:17.0,2019-12-25 02:05:17.0,2019-12-25 02:05:17.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:21"," 138:12:42.80"," -00:35:24"," -00:37:12"," 91:47:24.00"," 31:14:40.85892"," 121:35:32.86440",35.0047,742.0753," 172:06:41.88253",0.0000,,,-2859303.1220,4649101.2309,3289135.3389,0:0:0
371,pt370,3483083.0477,1224238.1258,35.0087," 31:14:40.84289"," 121:35:32.85724",35.0087,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:05:18.0,2019-12-25 10:05:18.0,2019-12-25 02:05:18.0,2019-12-25 02:05:18.0,,1.0,35,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:23"," 139:18:28.39"," -00:34:48"," -00:37:48"," 91:56:24.00"," 31:14:40.85887"," 121:35:32.86444",35.0087,742.0738," 172:06:42.10566",0.0000,,,-2859303.1250,4649101.2340,3289135.3397,0:0:0
372,pt371,3483083.0500,1224238.1272,35.0027," 31:14:40.84296"," 121:35:32.85729",35.0027,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:05:19.0,2019-12-25 10:05:19.0,2019-12-25 02:05:19.0,2019-12-25 02:05:19.0,,1.0,35,23,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:50:05"," 138:44:34.94"," -00:34:12"," -00:36:36"," 91:48:00.00"," 31:14:40.85894"," 121:35:32.86450",35.0027,742.0758," 172:06:42.58204",0.0000,,,-2859303.1230,4649101.2278,3289135.3384,0:0:0
373,pt372,3483083.0500,1224238.1281,35.0037," 31:14:40.84296"," 121:35:32.85733",35.0037,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:05:20.0,2019-12-25 10:05:20.0,2019-12-25 02:05:20.0,2019-12-25 02:05:20.0,,2.0,35,23,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:52:37"," 137:41:08.66"," -00:36:36"," -00:37:48"," 91:45:36.00"," 31:14:40.85894"," 121:35:32.86453",35.0037,742.0757," 172:06:42.82718",0.0000,,,-2859303.1243,4649101.2281,3289135.3389,0:0:0
374,pt373,3483083.0483,1224238.1252,35.0017," 31:14:40.84291"," 121:35:32.85721",35.0017,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:05:21.0,2019-12-25 10:05:21.0,2019-12-25 02:05:21.0,2019-12-25 02:05:21.0,,2.0,35,23,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:21"," 137:52:18.80"," -00:35:24"," -00:37:12"," 91:27:00.00"," 31:14:40.85889"," 121:35:32.86441",35.0017,742.0744," 172:06:41.95773",0.0000,,,-2859303.1212,4649101.2289,3289135.3365,0:0:0
375,pt374,3483083.0464,1224238.1241,35.0077," 31:14:40.84285"," 121:35:32.85717",35.0077,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:05:22.0,2019-12-25 10:05:22.0,2019-12-25 02:05:22.0,2019-12-25 02:05:22.0,,1.0,35,23,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:50:30"," 138:27:56.50"," -00:34:48"," -00:36:36"," 92:01:12.00"," 31:14:40.85883"," 121:35:32.86437",35.0077,742.0727," 172:06:41.60251",0.0000,,,-2859303.1234,4649101.2347,3289135.3381,0:0:0
376,pt375,3483083.0471,1224238.1258,35.0097," 31:14:40.84287"," 121:35:32.85723",35.0097,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:05:23.0,2019-12-25 10:05:23.0,2019-12-25 02:05:23.0,2019-12-25 02:05:23.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:49"," 139:41:50.03"," -00:34:48"," -00:38:24"," 91:52:48.00"," 31:14:40.85885"," 121:35:32.86443",35.0097,742.0732," 172:06:42.08047",0.0000,,,-2859303.1256,4649101.2350,3289135.3397,0:0:0
