序号,点名,N,E,Z,B,L,H,未倾斜改正N,未倾斜改正E,未倾斜改正Z,未倾斜改正B,未倾斜改正L,未倾斜改正H,天线高,σN,σE,HRMS,σZ,目标高,量高类型,天线类型,平滑次数,解类型,开始本地时间,结束本地时间,开始UTC时间,结束UTC时间,描述,差分龄期,卫星数,公共卫星数,PDOP,截止高度角(°),参考站名称,基站B,基站L,基站H,里程,竖直倾角,倾斜向量方位角,倾斜分量X,倾斜分量Y,倾斜X轴方位角,当地B,当地L,当地H,基站距离,基站方位,偏距,语音文件,图片文件,空间直角X,空间直角Y,空间直角Z,测量时长
378,pt377,3483083.0539,1224238.1190,35.0095," 31:14:40.84310"," 121:35:32.85700",35.0095,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0290,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:09.0,2019-12-25 11:59:09.0,2019-12-25 03:59:09.0,2019-12-25 03:59:09.0,,1.0,34,17,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:54:08"," 38:52:14.87"," -00:46:12"," -00:28:12"," 07:28:12.00"," 31:14:40.85909"," 121:35:32.86420",35.0095,929.4925," 46:38:23.30782",0.0000,,,-2859303.1182,4649101.2350,3289135.3458,0:0:0
379,pt378,3483083.0562,1224238.1214,35.0025," 31:14:40.84317"," 121:35:32.85709",35.0025,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0290,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:10.0,2019-12-25 11:59:10.0,2019-12-25 03:59:10.0,2019-12-25 03:59:10.0,,1.0,34,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:09"," 38:09:40.79"," -00:47:24"," -00:28:12"," 07:24:36.00"," 31:14:40.85916"," 121:35:32.86429",35.0025,929.4891," 46:38:23.31660",0.0000,,,-2859303.1166,4649101.2276,3289135.3440,0:0:0
380,pt379,3483083.0552,1224238.1183,35.0065," 31:14:40.84315"," 121:35:32.85697",35.0065,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0290,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:11.0,2019-12-25 11:59:11.0,2019-12-25 03:59:11.0,2019-12-25 03:59:11.0,,1.0,34,17,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:53:49"," 38:24:55.82"," -00:46:12"," -00:27:36"," 07:33:36.00"," 31:14:40.85913"," 121:35:32.86417",35.0065,929.4921," 46:38:23.61274",0.0000,,,-2859303.1160,4649101.2326,3289135.3453,0:0:0
381,pt380,3483083.0569,1224238.1192,35.0045," 31:14:40.84320"," 121:35:32.85701",35.0045,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0290,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:12.0,2019-12-25 11:59:12.0,2019-12-25 03:59:12.0,2019-12-25 03:59:12.0,,2.0,35,17,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:16"," 39:37:07.23"," -00:46:48"," -00:29:24"," 07:28:48.00"," 31:14:40.85918"," 121:35:32.86422",35.0045,929.4902," 46:38:23.75217",0.0000,,,-2859303.1155,4649101.2298,3289135.3457,0:0:0
382,pt381,3483083.0564,1224238.1175,35.0095," 31:14:40.84319"," 121:35:32.85695",35.0095,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0290,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:13.0,2019-12-25 11:59:13.0,2019-12-25 03:59:13.0,2019-12-25 03:59:13.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:53:56"," 39:32:49.23"," -00:45:36"," -00:28:48"," 07:16:12.00"," 31:14:40.85917"," 121:35:32.86415",35.0095,929.4919," 46:38:23.93109",0.0000,,,-2859303.1164,4649101.2346,3289135.3479,0:0:0
383,pt382,3483083.0551,1224238.1189,35.0055," 31:14:40.84314"," 121:35:32.85700",35.0055,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0290,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:14.0,2019-12-25 11:59:14.0,2019-12-25 03:59:14.0,2019-12-25 03:59:14.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:54:08"," 38:31:14.87"," -00:46:12"," -00:28:12"," 07:07:12.00"," 31:14:40.85913"," 121:35:32.86420",35.0055,929.4917," 46:38:23.51154",0.0000,,,-2859303.1161,4649101.2315,3289135.3447,0:0:0
384,pt383,3483083.0561,1224238.1183,35.0055," 31:14:40.84318"," 121:35:32.85698",35.0055,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0290,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:15.0,2019-12-25 11:59:15.0,2019-12-25 03:59:15.0,2019-12-25 03:59:15.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:05"," 40:21:32.97"," -00:46:12"," -00:30:00"," 07:21:36.00"," 31:14:40.85916"," 121:35:32.86418",35.0055,929.4915," 46:38:23.75869",0.0000,,,-2859303.1154,4649101.2314,3289135.3456,0:0:0
385,pt384,3483083.0558,1224238.1186,35.0075," 31:14:40.84316"," 121:35:32.85699",35.0075,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0290,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:16.0,2019-12-25 11:59:16.0,2019-12-25 03:59:16.0,2019-12-25 03:59:16.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:54:15"," 40:05:33.97"," -00:45:36"," -00:29:24"," 07:16:48.00"," 31:14:40.85915"," 121:35:32.86419",35.0075,929.4915," 46:38:23.66046",0.0000,,,-2859303.1166,4649101.2328,3289135.3463,0:0:0
386,pt385,3483083.0539,1224238.1169,35.0035," 31:14:40.84311"," 121:35:32.85692",35.0035,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0290,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:17.0,2019-12-25 11:59:17.0,2019-12-25 03:59:17.0,2019-12-25 03:59:17.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:54:26"," 39:04:11.37"," -00:46:12"," -00:28:48"," 07:07:48.00"," 31:14:40.85909"," 121:35:32.86412",35.0035,929.4940," 46:38:23.62075",0.0000,,,-2859303.1137,4649101.2316,3289135.3428,0:0:0
387,pt386,3483083.0550,1224238.1173,35.0005," 31:14:40.84314"," 121:35:32.85694",35.0005,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0290,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:18.0,2019-12-25 11:59:18.0,2019-12-25 03:59:18.0,2019-12-25 03:59:18.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:54:46"," 40:12:45.38"," -00:46:12"," -00:29:24"," 07:44:24.00"," 31:14:40.85913"," 121:35:32.86414",35.0005,929.4929," 46:38:23.74284",0.0000,,,-2859303.1125,4649101.2287,3289135.3422,0:0:0
388,pt387,3483083.0567,1224238.1193,35.0085," 31:14:40.84319"," 121:35:32.85702",35.0085,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0290,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:19.0,2019-12-25 11:59:19.0,2019-12-25 03:59:19.0,2019-12-25 03:59:19.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:16"," 39:07:07.23"," -00:46:48"," -00:29:24"," 06:58:48.00"," 31:14:40.85918"," 121:35:32.86422",35.0085,929.4904," 46:38:23.70874",0.0000,,,-2859303.1174,4649101.2328,3289135.3476,0:0:0
389,pt388,3483083.0572,1224238.1209,35.0025," 31:14:40.84321"," 121:35:32.85708",35.0025,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0290,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:20.0,2019-12-25 11:59:20.0,2019-12-25 03:59:20.0,2019-12-25 03:59:20.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:09"," 37:51:40.79"," -00:47:24"," -00:28:12"," 07:06:36.00"," 31:14:40.85919"," 121:35:32.86428",35.0025,929.4889," 46:38:23.55256",0.0000,,,-2859303.1160,4649101.2274,3289135.3448,0:0:0
390,pt389,3483083.0576,1224238.1201,34.9995," 31:14:40.84322"," 121:35:32.85705",34.9995,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0290,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:21.0,2019-12-25 11:59:21.0,2019-12-25 03:59:21.0,2019-12-25 03:59:21.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:47"," 38:56:26.98"," -00:47:24"," -00:29:24"," 07:07:48.00"," 31:14:40.85920"," 121:35:32.86425",34.9995,929.4891," 46:38:23.71844",0.0000,,,-2859303.1139,4649101.2254,3289135.3436,0:0:0
391,pt390,3483083.0573,1224238.1210,35.0015," 31:14:40.84321"," 121:35:32.85708",35.0015,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0290,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:22.0,2019-12-25 11:59:22.0,2019-12-25 03:59:22.0,2019-12-25 03:59:22.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:54:08"," 38:16:14.87"," -00:46:12"," -00:28:12"," 06:52:12.00"," 31:14:40.85919"," 121:35:32.86428",35.0015,929.4887," 46:38:23.53746",0.0000,,,-2859303.1157,4649101.2266,3289135.3443,0:0:0
392,pt391,3483083.0572,1224238.1194,35.0045," 31:14:40.84321"," 121:35:32.85702",35.0045,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0290,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:23.0,2019-12-25 11:59:23.0,2019-12-25 03:59:23.0,2019-12-25 03:59:23.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:09"," 37:58:52.79"," -00:47:24"," -00:28:12"," 07:13:48.00"," 31:14:40.85919"," 121:35:32.86422",35.0045,929.4899," 46:38:23.76335",0.0000,,,-2859303.1156,4649101.2296,3289135.3459,0:0:0
393,pt392,3483083.0572,1224238.1181,35.0045," 31:14:40.84321"," 121:35:32.85697",35.0045,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0290,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:24.0,2019-12-25 11:59:24.0,2019-12-25 03:59:24.0,2019-12-25 03:59:24.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:28"," 38:14:02.60"," -00:47:24"," -00:28:48"," 06:57:00.00"," 31:14:40.85919"," 121:35:32.86417",35.0045,929.4909," 46:38:23.96893",0.0000,,,-2859303.1145,4649101.2302,3289135.3460,0:0:0
394,pt393,3483083.0579,1224238.1211,35.0025," 31:14:40.84323"," 121:35:32.85709",35.0025,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0290,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:25.0,2019-12-25 11:59:25.0,2019-12-25 03:59:25.0,2019-12-25 03:59:25.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:53:26"," 39:55:14.14"," -00:45:00"," -00:28:48"," 07:18:00.00"," 31:14:40.85921"," 121:35:32.86429",35.0025,929.4882," 46:38:23.63084",0.0000,,,-2859303.1160,4649101.2270,3289135.3454,0:0:0
395,pt394,3483083.0576,1224238.1182,35.0045," 31:14:40.84322"," 121:35:32.85698",35.0045,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0290,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:26.0,2019-12-25 11:59:26.0,2019-12-25 03:59:26.0,2019-12-25 03:59:26.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:54:15"," 39:36:45.97"," -00:45:36"," -00:29:24"," 06:48:00.00"," 31:14:40.85921"," 121:35:32.86418",35.0045,929.4905," 46:38:24.00583",0.0000,,,-2859303.1145,4649101.2300,3289135.3463,0:0:0
396,pt395,3483083.0555,1224238.1185,35.0095," 31:14:40.84316"," 121:35:32.85698",35.0095,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0280,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:27.0,2019-12-25 11:59:27.0,2019-12-25 03:59:27.0,2019-12-25 03:59:27.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:54:08"," 38:39:38.87"," -00:46:12"," -00:28:12"," 07:15:36.00"," 31:14:40.85914"," 121:35:32.86419",35.0095,929.4917," 46:38:23.63269",0.0000,,,-2859303.1175,4649101.2344,3289135.3472,0:0:0
397,pt396,3483083.0568,1224238.1188,35.0075," 31:14:40.84320"," 121:35:32.85700",35.0075,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0280,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:28.0,2019-12-25 11:59:28.0,2019-12-25 03:59:28.0,2019-12-25 03:59:28.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:05"," 39:51:32.97"," -00:46:12"," -00:30:00"," 06:51:36.00"," 31:14:40.85918"," 121:35:32.86420",35.0075,929.4906," 46:38:23.80752",0.0000,,,-2859303.1165,4649101.2322,3289135.3472,0:0:0
398,pt397,3483083.0529,1224238.1162,35.0115," 31:14:40.84308"," 121:35:32.85689",35.0115,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0280,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:29.0,2019-12-25 11:59:29.0,2019-12-25 03:59:29.0,2019-12-25 03:59:29.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:54:15"," 40:00:45.97"," -00:45:36"," -00:29:24"," 07:12:00.00"," 31:14:40.85906"," 121:35:32.86409",35.0115,929.4952," 46:38:23.55700",0.0000,,,-2859303.1169,4649101.2383,3289135.3461,0:0:0
399,pt398,3483083.0577,1224238.1179,35.0045," 31:14:40.84323"," 121:35:32.85697",35.0045,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0280,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:30.0,2019-12-25 11:59:30.0,2019-12-25 03:59:30.0,2019-12-25 03:59:30.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:16"," 39:32:55.23"," -00:46:48"," -00:29:24"," 07:24:36.00"," 31:14:40.85921"," 121:35:32.86417",35.0045,929.4907," 46:38:24.07684",0.0000,,,-2859303.1142,4649101.2301,3289135.3464,0:0:0
400,pt399,3483083.0567,1224238.1177,35.0055," 31:14:40.84320"," 121:35:32.85696",35.0055,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0280,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:31.0,2019-12-25 11:59:31.0,2019-12-25 03:59:31.0,2019-12-25 03:59:31.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:47"," 39:22:14.98"," -00:47:24"," -00:29:24"," 07:33:36.00"," 31:14:40.85918"," 121:35:32.86416",35.0055,929.4915," 46:38:23.94786",0.0000,,,-2859303.1147,4649101.2314,3289135.3461,0:0:0
401,pt400,3483083.0586,1224238.1187,35.0005," 31:14:40.84326"," 121:35:32.85700",35.0005,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0280,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:32.0,2019-12-25 11:59:32.0,2019-12-25 03:59:32.0,2019-12-25 03:59:32.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:05"," 40:02:56.97"," -00:46:12"," -00:30:00"," 07:03:00.00"," 31:14:40.85924"," 121:35:32.86420",35.0005,929.4894," 46:38:24.09959",0.0000,,,-2859303.1130,4649101.2263,3289135.3451,0:0:0
402,pt401,3483083.0575,1224238.1177,35.0025," 31:14:40.84322"," 121:35:32.85696",35.0025,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0280,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:33.0,2019-12-25 11:59:33.0,2019-12-25 03:59:33.0,2019-12-25 03:59:33.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:54:46"," 40:23:33.38"," -00:46:12"," -00:29:24"," 07:55:12.00"," 31:14:40.85921"," 121:35:32.86416",35.0025,929.4909," 46:38:24.07964",0.0000,,,-2859303.1132,4649101.2288,3289135.3453,0:0:0
403,pt402,3483083.0548,1224238.1169,35.0095," 31:14:40.84314"," 121:35:32.85692",35.0095,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0280,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:34.0,2019-12-25 11:59:34.0,2019-12-25 03:59:34.0,2019-12-25 03:59:34.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:54:46"," 39:34:57.38"," -00:46:12"," -00:29:24"," 07:06:36.00"," 31:14:40.85912"," 121:35:32.86412",35.0095,929.4934," 46:38:23.76706",0.0000,,,-2859303.1162,4649101.2356,3289135.3467,0:0:0
404,pt403,3483083.0567,1224238.1178,35.0035," 31:14:40.84320"," 121:35:32.85696",35.0035,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0280,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:35.0,2019-12-25 11:59:35.0,2019-12-25 03:59:35.0,2019-12-25 03:59:35.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:05"," 40:08:20.97"," -00:46:12"," -00:30:00"," 07:08:24.00"," 31:14:40.85918"," 121:35:32.86416",35.0035,929.4915," 46:38:23.93388",0.0000,,,-2859303.1139,4649101.2299,3289135.3451,0:0:0
405,pt404,3483083.0563,1224238.1178,35.0055," 31:14:40.84318"," 121:35:32.85696",35.0055,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0280,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:36.0,2019-12-25 11:59:36.0,2019-12-25 03:59:36.0,2019-12-25 03:59:36.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:16"," 39:10:07.23"," -00:46:48"," -00:29:24"," 07:01:48.00"," 31:14:40.85917"," 121:35:32.86416",35.0055,929.4917," 46:38:23.87499",0.0000,,,-2859303.1148,4649101.2315,3289135.3458,0:0:0
406,pt405,3483083.0578,1224238.1189,35.0025," 31:14:40.84323"," 121:35:32.85700",35.0025,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0280,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:37.0,2019-12-25 11:59:37.0,2019-12-25 03:59:37.0,2019-12-25 03:59:37.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:05"," 40:07:08.97"," -00:46:12"," -00:30:00"," 07:07:12.00"," 31:14:40.85921"," 121:35:32.86420",35.0025,929.4899," 46:38:23.94769",0.0000,,,-2859303.1142,4649101.2281,3289135.3455,0:0:0
407,pt406,3483083.0574,1224238.1191,35.0035," 31:14:40.84322"," 121:35:32.85701",35.0035,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0280,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:38.0,2019-12-25 11:59:38.0,2019-12-25 03:59:38.0,2019-12-25 03:59:38.0,,1.0,35,17,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:54:46"," 39:52:57.38"," -00:46:12"," -00:29:24"," 07:24:36.00"," 31:14:40.85920"," 121:35:32.86421",35.0035,929.4899," 46:38:23.84983",0.0000,,,-2859303.1149,4649101.2289,3289135.3456,0:0:0
408,pt407,3483083.0553,1224238.1173,35.0045," 31:14:40.84315"," 121:35:32.85694",35.0045,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0280,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:39.0,2019-12-25 11:59:39.0,2019-12-25 03:59:39.0,2019-12-25 03:59:39.0,,1.0,35,17,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:47"," 39:14:26.98"," -00:47:24"," -00:29:24"," 07:25:48.00"," 31:14:40.85914"," 121:35:32.86414",35.0045,929.4927," 46:38:23.79036",0.0000,,,-2859303.1142,4649101.2315,3289135.3445,0:0:0
409,pt408,3483083.0583,1224238.1175,35.0035," 31:14:40.84325"," 121:35:32.85695",35.0035,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0280,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:40.0,2019-12-25 11:59:40.0,2019-12-25 03:59:40.0,2019-12-25 03:59:40.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:05"," 40:41:56.97"," -00:46:12"," -00:30:00"," 07:42:00.00"," 31:14:40.85923"," 121:35:32.86415",35.0035,929.4905," 46:38:24.23378",0.0000,,,-2859303.1133,4649101.2293,3289135.3465,0:0:0
410,pt409,3483083.0607,1224238.1182,35.0025," 31:14:40.84332"," 121:35:32.85699",35.0025,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0280,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:41.0,2019-12-25 11:59:41.0,2019-12-25 03:59:41.0,2019-12-25 03:59:41.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:05"," 40:26:20.97"," -00:46:12"," -00:30:00"," 07:26:24.00"," 31:14:40.85931"," 121:35:32.86419",35.0025,929.4884," 46:38:24.51318",0.0000,,,-2859303.1130,4649101.2270,3289135.3479,0:0:0
411,pt410,3483083.0577,1224238.1185,35.0045," 31:14:40.84323"," 121:35:32.85699",35.0045,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0280,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:42.0,2019-12-25 11:59:42.0,2019-12-25 03:59:42.0,2019-12-25 03:59:42.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:54:46"," 39:43:57.38"," -00:46:12"," -00:29:24"," 07:15:36.00"," 31:14:40.85921"," 121:35:32.86419",35.0045,929.4903," 46:38:23.99763",0.0000,,,-2859303.1147,4649101.2298,3289135.3464,0:0:0
412,pt411,3483083.0581,1224238.1182,35.0015," 31:14:40.84324"," 121:35:32.85698",35.0015,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0290,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:43.0,2019-12-25 11:59:43.0,2019-12-25 03:59:43.0,2019-12-25 03:59:43.0,,2.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:47"," 39:06:02.98"," -00:47:24"," -00:29:24"," 07:17:24.00"," 31:14:40.85922"," 121:35:32.86418",35.0015,929.4902," 46:38:24.08468",0.0000,,,-2859303.1131,4649101.2276,3289135.3452,0:0:0
413,pt412,3483083.0599,1224238.1215,34.9995," 31:14:40.84329"," 121:35:32.85711",34.9995,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0280,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:44.0,2019-12-25 11:59:44.0,2019-12-25 03:59:44.0,2019-12-25 03:59:44.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:47"," 39:18:38.98"," -00:47:24"," -00:29:24"," 07:30:00.00"," 31:14:40.85927"," 121:35:32.86431",34.9995,929.4866," 46:38:23.88433",0.0000,,,-2859303.1146,4649101.2237,3289135.3455,0:0:0
414,pt413,3483083.0609,1224238.1215,34.9955," 31:14:40.84332"," 121:35:32.85711",34.9955,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0290,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:45.0,2019-12-25 11:59:45.0,2019-12-25 03:59:45.0,2019-12-25 03:59:45.0,,2.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:16"," 39:34:07.23"," -00:46:48"," -00:29:24"," 07:25:48.00"," 31:14:40.85931"," 121:35:32.86431",34.9955,929.4859," 46:38:24.05599",0.0000,,,-2859303.1126,4649101.2203,3289135.3443,0:0:0
415,pt414,3483083.0575,1224238.1183,35.0045," 31:14:40.84322"," 121:35:32.85698",35.0045,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0280,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:46.0,2019-12-25 11:59:46.0,2019-12-25 03:59:46.0,2019-12-25 03:59:46.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:47"," 38:42:38.98"," -00:47:24"," -00:29:24"," 06:54:00.00"," 31:14:40.85920"," 121:35:32.86418",35.0045,929.4905," 46:38:23.98067",0.0000,,,-2859303.1146,4649101.2300,3289135.3463,0:0:0
416,pt415,3483083.0586,1224238.1176,34.9955," 31:14:40.84326"," 121:35:32.85696",34.9955,,,,,,,1.5125,0.0100,0.0100,0.0141,0.0280,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:59:47.0,2019-12-25 11:59:47.0,2019-12-25 03:59:47.0,2019-12-25 03:59:47.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:54:46"," 39:42:45.38"," -00:46:12"," -00:29:24"," 07:14:24.00"," 31:14:40.85924"," 121:35:32.86416",34.9955,929.4902," 46:38:24.27516",0.0000,,,-2859303.1097,4649101.2232,3289135.3426,0:0:0
