序号,点名,N,E,Z,B,L,H,未倾斜改正N,未倾斜改正E,未倾斜改正Z,未倾斜改正B,未倾斜改正L,未倾斜改正H,天线高,σN,σE,HRMS,σZ,目标高,量高类型,天线类型,平滑次数,解类型,开始本地时间,结束本地时间,开始UTC时间,结束UTC时间,描述,差分龄期,卫星数,公共卫星数,PDOP,截止高度角(°),参考站名称,基站B,基站L,基站H,里程,竖直倾角,倾斜向量方位角,倾斜分量X,倾斜分量Y,倾斜X轴方位角,当地B,当地L,当地H,基站距离,基站方位,偏距,语音文件,图片文件,空间直角X,空间直角Y,空间直角Z,测量时长
639,pt638,3483083.0574,1224238.1222,35.0067," 31:14:40.84321"," 121:35:32.85713",35.0067,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:37:42.0,2019-12-25 10:37:42.0,2019-12-25 02:37:42.0,2019-12-25 02:37:42.0,,2.0,35,21,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:30"," 138:04:32.50"," -00:34:48"," -00:36:36"," 91:37:48.00"," 31:14:40.85919"," 121:35:32.86433",35.0067,929.4877," 46:38:23.37699",0.0000,,,-2859303.1190,4649101.2296,3289135.3471,0:0:0
640,pt639,3483083.0558,1224238.1215,35.0037," 31:14:40.84316"," 121:35:32.85709",35.0037,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:37:43.0,2019-12-25 10:37:43.0,2019-12-25 02:37:43.0,2019-12-25 02:37:43.0,,2.0,35,21,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:51:21"," 138:26:30.80"," -00:35:24"," -00:37:12"," 92:01:12.00"," 31:14:40.85914"," 121:35:32.86430",35.0037,929.4894," 46:38:23.23291",0.0000,,,-2859303.1173,4649101.2286,3289135.3442,0:0:0
641,pt640,3483083.0525,1224238.1214,34.9987," 31:14:40.84305"," 121:35:32.85709",34.9987,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:37:44.0,2019-12-25 10:37:44.0,2019-12-25 02:37:44.0,2019-12-25 02:37:44.0,,3.0,35,21,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:51:23"," 138:42:28.39"," -00:34:48"," -00:37:48"," 91:20:24.00"," 31:14:40.85903"," 121:35:32.86429",34.9987,929.4917," 46:38:22.70245",0.0000,,,-2859303.1158,4649101.2266,3289135.3388,0:0:0
642,pt641,3483083.0538,1224238.1234,35.0067," 31:14:40.84309"," 121:35:32.85716",35.0067,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:37:45.0,2019-12-25 10:37:45.0,2019-12-25 02:37:45.0,2019-12-25 02:37:45.0,,2.0,35,21,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:30"," 138:32:08.50"," -00:34:48"," -00:36:36"," 92:05:24.00"," 31:14:40.85907"," 121:35:32.86436",35.0067,929.4894," 46:38:22.63070",0.0000,,,-2859303.1207,4649101.2308,3289135.3440,0:0:0
643,pt642,3483083.0574,1224238.1230,35.0067," 31:14:40.84321"," 121:35:32.85716",35.0067,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:37:46.0,2019-12-25 10:37:46.0,2019-12-25 02:37:46.0,2019-12-25 02:37:46.0,,2.0,35,21,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:55"," 137:22:35.14"," -00:35:24"," -00:36:36"," 91:25:12.00"," 31:14:40.85919"," 121:35:32.86436",35.0067,929.4872," 46:38:23.25920",0.0000,,,-2859303.1196,4649101.2293,3289135.3470,0:0:0
644,pt643,3483083.0591,1224238.1240,35.0007," 31:14:40.84326"," 121:35:32.85720",35.0007,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:37:47.0,2019-12-25 10:37:47.0,2019-12-25 02:37:47.0,2019-12-25 02:37:47.0,,2.0,36,21,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:30"," 138:09:20.50"," -00:34:48"," -00:36:36"," 91:42:36.00"," 31:14:40.85924"," 121:35:32.86440",35.0007,929.4852," 46:38:23.38334",0.0000,,,-2859303.1175,4649101.2236,3289135.3453,0:0:0
645,pt644,3483083.0547,1224238.1217,35.0027," 31:14:40.84312"," 121:35:32.85710",35.0027,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:37:48.0,2019-12-25 10:37:48.0,2019-12-25 02:37:48.0,2019-12-25 02:37:48.0,,2.0,36,21,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:51:46"," 136:51:05.85"," -00:36:36"," -00:36:36"," 91:51:00.00"," 31:14:40.85911"," 121:35:32.86430",35.0027,929.4899," 46:38:23.02323",0.0000,,,-2859303.1173,4649101.2283,3289135.3427,0:0:0
646,pt645,3483083.0534,1224238.1217,35.0087," 31:14:40.84308"," 121:35:32.85710",35.0087,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:37:49.0,2019-12-25 10:37:49.0,2019-12-25 02:37:49.0,2019-12-25 02:37:49.0,,2.0,36,21,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:51:46"," 136:47:29.85"," -00:36:36"," -00:36:36"," 91:47:24.00"," 31:14:40.85906"," 121:35:32.86430",35.0087,929.4909," 46:38:22.80758",0.0000,,,-2859303.1203,4649101.2333,3289135.3447,0:0:0
647,pt646,3483083.0513,1224238.1201,35.0107," 31:14:40.84302"," 121:35:32.85703",35.0107,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:37:50.0,2019-12-25 10:37:50.0,2019-12-25 02:37:50.0,2019-12-25 02:37:50.0,,3.0,36,21,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:51:23"," 139:15:28.39"," -00:34:48"," -00:37:48"," 91:53:24.00"," 31:14:40.85900"," 121:35:32.86423",35.0107,929.4935," 46:38:22.71456",0.0000,,,-2859303.1202,4649101.2365,3289135.3440,0:0:0
648,pt647,3483083.0516,1224238.1193,35.0097," 31:14:40.84303"," 121:35:32.85700",35.0097,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:37:51.0,2019-12-25 10:37:51.0,2019-12-25 02:37:51.0,2019-12-25 02:37:51.0,,4.0,36,21,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:51:46"," 136:48:41.85"," -00:36:36"," -00:36:36"," 91:48:36.00"," 31:14:40.85901"," 121:35:32.86420",35.0097,929.4938," 46:38:22.88622",0.0000,,,-2859303.1190,4649101.2360,3289135.3439,0:0:0
649,pt648,3483083.0551,1224238.1249,35.0067," 31:14:40.84313"," 121:35:32.85722",35.0067,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:37:52.0,2019-12-25 10:37:52.0,2019-12-25 02:37:52.0,2019-12-25 02:37:52.0,,1.0,36,21,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:30"," 138:39:56.50"," -00:34:48"," -00:36:36"," 92:13:12.00"," 31:14:40.85911"," 121:35:32.86442",35.0067,929.4874," 46:38:22.59903",0.0000,,,-2859303.1218,4649101.2294,3289135.3449,0:0:0
650,pt649,3483083.0557,1224238.1258,35.0027," 31:14:40.84314"," 121:35:32.85726",35.0027,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:37:53.0,2019-12-25 10:37:53.0,2019-12-25 02:37:53.0,2019-12-25 02:37:53.0,,2.0,35,21,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:56"," 138:42:02.72"," -00:34:48"," -00:37:12"," 91:47:24.00"," 31:14:40.85913"," 121:35:32.86446",35.0027,929.4863," 46:38:22.54945",0.0000,,,-2859303.1207,4649101.2258,3289135.3433,0:0:0
651,pt650,3483083.0561,1224238.1239,35.0007," 31:14:40.84316"," 121:35:32.85719",35.0007,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:37:54.0,2019-12-25 10:37:54.0,2019-12-25 02:37:54.0,2019-12-25 02:37:54.0,,2.0,35,21,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:51:47"," 138:53:58.33"," -00:35:24"," -00:37:48"," 92:01:12.00"," 31:14:40.85915"," 121:35:32.86439",35.0007,929.4874," 46:38:22.91346",0.0000,,,-2859303.1180,4649101.2251,3289135.3428,0:0:0
652,pt651,3483083.0554,1224238.1266,35.0037," 31:14:40.84314"," 121:35:32.85729",35.0037,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:37:55.0,2019-12-25 10:37:55.0,2019-12-25 02:37:55.0,2019-12-25 02:37:55.0,,2.0,35,21,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:51:23"," 139:14:16.39"," -00:34:48"," -00:37:48"," 91:52:12.00"," 31:14:40.85912"," 121:35:32.86449",35.0037,929.4859," 46:38:22.39550",0.0000,,,-2859303.1219,4649101.2262,3289135.3436,0:0:0
653,pt652,3483083.0563,1224238.1242,35.0057," 31:14:40.84317"," 121:35:32.85720",35.0057,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:37:56.0,2019-12-25 10:37:56.0,2019-12-25 02:37:56.0,2019-12-25 02:37:56.0,,2.0,35,20,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:52:11"," 136:56:14.89"," -00:36:36"," -00:37:12"," 91:28:12.00"," 31:14:40.85915"," 121:35:32.86440",35.0057,929.4870," 46:38:22.90265",0.0000,,,-2859303.1205,4649101.2285,3289135.3455,0:0:0
654,pt653,3483083.0540,1224238.1239,35.0027," 31:14:40.84310"," 121:35:32.85718",35.0027,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:37:57.0,2019-12-25 10:37:57.0,2019-12-25 02:37:57.0,2019-12-25 02:37:57.0,,2.0,35,20,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:55"," 137:50:11.14"," -00:35:24"," -00:36:36"," 91:52:48.00"," 31:14:40.85908"," 121:35:32.86438",35.0027,929.4888," 46:38:22.57367",0.0000,,,-2859303.1194,4649101.2275,3289135.3420,0:0:0
655,pt654,3483083.0554,1224238.1250,35.0087," 31:14:40.84314"," 121:35:32.85722",35.0087,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:37:58.0,2019-12-25 10:37:58.0,2019-12-25 02:37:58.0,2019-12-25 02:37:58.0,,2.0,35,20,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:04"," 137:26:33.21"," -00:34:48"," -00:36:00"," 91:28:12.00"," 31:14:40.85912"," 121:35:32.86443",35.0087,929.4872," 46:38:22.63668",0.0000,,,-2859303.1227,4649101.2307,3289135.3462,0:0:0
656,pt655,3483083.0556,1224238.1243,35.0097," 31:14:40.84315"," 121:35:32.85720",35.0097,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:37:59.0,2019-12-25 10:37:59.0,2019-12-25 02:37:59.0,2019-12-25 02:37:59.0,,2.0,35,20,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:30"," 138:19:32.50"," -00:34:48"," -00:36:36"," 91:52:48.00"," 31:14:40.85913"," 121:35:32.86440",35.0097,929.4875," 46:38:22.78224",0.0000,,,-2859303.1225,4649101.2317,3289135.3470,0:0:0
657,pt656,3483083.0563,1224238.1232,35.0147," 31:14:40.84317"," 121:35:32.85716",35.0147,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:38:00.0,2019-12-25 10:38:00.0,2019-12-25 02:38:00.0,2019-12-25 02:38:00.0,,2.0,35,21,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:30"," 138:21:20.50"," -00:34:48"," -00:36:36"," 91:54:36.00"," 31:14:40.85915"," 121:35:32.86436",35.0147,929.4879," 46:38:23.05026",0.0000,,,-2859303.1236,4649101.2356,3289135.3502,0:0:0
658,pt657,3483083.0587,1224238.1248,35.0147," 31:14:40.84324"," 121:35:32.85723",35.0147,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:38:01.0,2019-12-25 10:38:01.0,2019-12-25 02:38:01.0,2019-12-25 02:38:01.0,,2.0,35,21,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:30"," 138:59:08.50"," -00:34:48"," -00:36:36"," 92:32:24.00"," 31:14:40.85923"," 121:35:32.86443",35.0147,929.4850," 46:38:23.18503",0.0000,,,-2859303.1245,4649101.2336,3289135.3521,0:0:0
659,pt658,3483083.0570,1224238.1223,35.0067," 31:14:40.84320"," 121:35:32.85713",35.0067,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:38:02.0,2019-12-25 10:38:02.0,2019-12-25 02:38:02.0,2019-12-25 02:38:02.0,,2.0,36,21,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:34"," 140:26:17.02"," -00:33:36"," -00:37:48"," 92:04:12.00"," 31:14:40.85918"," 121:35:32.86433",35.0067,929.4880," 46:38:23.30318",0.0000,,,-2859303.1191,4649101.2299,3289135.3467,0:0:0
660,pt659,3483083.0550,1224238.1231,35.0027," 31:14:40.84313"," 121:35:32.85715",35.0027,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:38:03.0,2019-12-25 10:38:03.0,2019-12-25 02:38:03.0,2019-12-25 02:38:03.0,,2.0,36,21,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:56"," 138:39:38.72"," -00:34:48"," -00:37:12"," 91:45:00.00"," 31:14:40.85911"," 121:35:32.86435",35.0027,929.4888," 46:38:22.85847",0.0000,,,-2859303.1184,4649101.2275,3289135.3429,0:0:0
661,pt660,3483083.0601,1224238.1229,35.0167," 31:14:40.84329"," 121:35:32.85716",35.0167,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:38:04.0,2019-12-25 10:38:04.0,2019-12-25 02:38:04.0,2019-12-25 02:38:04.0,,2.0,36,21,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:30"," 138:12:20.50"," -00:34:48"," -00:36:36"," 91:45:36.00"," 31:14:40.85928"," 121:35:32.86436",35.0167,929.4855," 46:38:23.70970",0.0000,,,-2859303.1234,4649101.2354,3289135.3545,0:0:0
662,pt661,3483083.0564,1224238.1250,35.0017," 31:14:40.84317"," 121:35:32.85723",35.0017,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:38:05.0,2019-12-25 10:38:05.0,2019-12-25 02:38:05.0,2019-12-25 02:38:05.0,,2.0,36,21,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:51:23"," 139:13:04.39"," -00:34:48"," -00:37:48"," 91:51:00.00"," 31:14:40.85915"," 121:35:32.86443",35.0017,929.4864," 46:38:22.80517",0.0000,,,-2859303.1193,4649101.2252,3289135.3435,0:0:0
663,pt662,3483083.0559,1224238.1262,35.0087," 31:14:40.84315"," 121:35:32.85727",35.0087,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:38:06.0,2019-12-25 10:38:06.0,2019-12-25 02:38:06.0,2019-12-25 02:38:06.0,,2.0,36,21,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:56"," 138:18:38.72"," -00:34:48"," -00:37:12"," 91:24:00.00"," 31:14:40.85913"," 121:35:32.86447",35.0087,929.4859," 46:38:22.52522",0.0000,,,-2859303.1236,4649101.2299,3289135.3466,0:0:0
664,pt663,3483083.0578,1224238.1257,35.0077," 31:14:40.84322"," 121:35:32.85726",35.0077,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:38:07.0,2019-12-25 10:38:07.0,2019-12-25 02:38:07.0,2019-12-25 02:38:07.0,,2.0,36,21,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:55"," 137:09:41.65"," -00:36:00"," -00:36:00"," 92:09:36.00"," 31:14:40.85920"," 121:35:32.86446",35.0077,929.4849," 46:38:22.91663",0.0000,,,-2859303.1224,4649101.2285,3289135.3477,0:0:0
665,pt664,3483083.0556,1224238.1259,35.0047," 31:14:40.84314"," 121:35:32.85726",35.0047,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:38:08.0,2019-12-25 10:38:08.0,2019-12-25 02:38:08.0,2019-12-25 02:38:08.0,,2.0,36,21,1.4000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:49:41"," 139:42:30.89"," -00:33:36"," -00:36:36"," 92:15:36.00"," 31:14:40.85913"," 121:35:32.86446",35.0047,929.4863," 46:38:22.54088",0.0000,,,-2859303.1216,4649101.2273,3289135.3443,0:0:0
666,pt665,3483083.0577,1224238.1228,35.0097," 31:14:40.84322"," 121:35:32.85715",35.0097,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:38:09.0,2019-12-25 10:38:09.0,2019-12-25 02:38:09.0,2019-12-25 02:38:09.0,,1.0,36,21,1.4000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:49:41"," 139:02:54.89"," -00:33:36"," -00:36:36"," 91:36:00.00"," 31:14:40.85920"," 121:35:32.86435",35.0097,929.4871," 46:38:23.34083",0.0000,,,-2859303.1207,4649101.2314,3289135.3488,0:0:0
667,pt666,3483083.0578,1224238.1218,35.0117," 31:14:40.84322"," 121:35:32.85711",35.0117,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:38:10.0,2019-12-25 10:38:10.0,2019-12-25 02:38:10.0,2019-12-25 02:38:10.0,,2.0,36,21,1.4000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:05"," 138:39:46.94"," -00:34:12"," -00:36:36"," 91:43:12.00"," 31:14:40.85921"," 121:35:32.86431",35.0117,929.4878," 46:38:23.50895",0.0000,,,-2859303.1208,4649101.2333,3289135.3500,0:0:0
668,pt667,3483083.0559,1224238.1213,35.0057," 31:14:40.84316"," 121:35:32.85709",35.0057,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:38:11.0,2019-12-25 10:38:11.0,2019-12-25 02:38:11.0,2019-12-25 02:38:11.0,,2.0,36,21,1.4000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:49:41"," 139:11:18.89"," -00:33:36"," -00:36:36"," 91:44:24.00"," 31:14:40.85915"," 121:35:32.86429",35.0057,929.4894," 46:38:23.27522",0.0000,,,-2859303.1181,4649101.2301,3289135.3453,0:0:0
669,pt668,3483083.0548,1224238.1227,35.0017," 31:14:40.84313"," 121:35:32.85714",35.0017,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:38:12.0,2019-12-25 10:38:12.0,2019-12-25 02:38:12.0,2019-12-25 02:38:12.0,,2.0,36,21,1.4000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:49:41"," 139:08:54.89"," -00:33:36"," -00:36:36"," 91:42:00.00"," 31:14:40.85911"," 121:35:32.86434",35.0017,929.4892," 46:38:22.89984",0.0000,,,-2859303.1177,4649101.2270,3289135.3423,0:0:0
670,pt669,3483083.0551,1224238.1244,35.0107," 31:14:40.84313"," 121:35:32.85720",35.0107,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:38:13.0,2019-12-25 10:38:13.0,2019-12-25 02:38:13.0,2019-12-25 02:38:13.0,,1.0,37,20,1.4000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:49:41"," 139:44:54.89"," -00:33:36"," -00:36:36"," 92:18:00.00"," 31:14:40.85911"," 121:35:32.86440",35.0107,929.4878," 46:38:22.68774",0.0000,,,-2859303.1231,4649101.2326,3289135.3471,0:0:0
671,pt670,3483083.0547,1224238.1277,35.0077," 31:14:40.84311"," 121:35:32.85732",35.0077,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:38:14.0,2019-12-25 10:38:14.0,2019-12-25 02:38:14.0,2019-12-25 02:38:14.0,,2.0,37,20,1.4000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:49:41"," 139:17:18.89"," -00:33:36"," -00:36:36"," 91:50:24.00"," 31:14:40.85909"," 121:35:32.86453",35.0077,929.4856," 46:38:22.12375",0.0000,,,-2859303.1247,4649101.2290,3289135.3450,0:0:0
672,pt671,3483083.0540,1224238.1219,35.0077," 31:14:40.84310"," 121:35:32.85711",35.0077,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:38:15.0,2019-12-25 10:38:15.0,2019-12-25 02:38:15.0,2019-12-25 02:38:15.0,,2.0,37,20,1.4000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:30"," 138:27:20.50"," -00:34:48"," -00:36:36"," 92:00:36.00"," 31:14:40.85908"," 121:35:32.86431",35.0077,929.4903," 46:38:22.88623",0.0000,,,-2859303.1198,4649101.2322,3289135.3447,0:0:0
673,pt672,3483083.0562,1224238.1236,35.0097," 31:14:40.84317"," 121:35:32.85718",35.0097,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:38:16.0,2019-12-25 10:38:16.0,2019-12-25 02:38:16.0,2019-12-25 02:38:16.0,,2.0,37,20,1.4000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:30"," 138:15:20.50"," -00:34:48"," -00:36:36"," 91:48:36.00"," 31:14:40.85915"," 121:35:32.86438",35.0097,929.4875," 46:38:22.97813",0.0000,,,-2859303.1218,4649101.2317,3289135.3475,0:0:0
674,pt673,3483083.0548,1224238.1241,35.0077," 31:14:40.84312"," 121:35:32.85719",35.0077,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:38:17.0,2019-12-25 10:38:17.0,2019-12-25 02:38:17.0,2019-12-25 02:38:17.0,,2.0,37,19,1.5000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:30"," 138:07:32.50"," -00:34:48"," -00:36:36"," 91:40:48.00"," 31:14:40.85910"," 121:35:32.86439",35.0077,929.4882," 46:38:22.66463",0.0000,,,-2859303.1216,4649101.2307,3289135.3452,0:0:0
675,pt674,3483083.0544,1224238.1246,35.0087," 31:14:40.84311"," 121:35:32.85721",35.0087,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:38:18.0,2019-12-25 10:38:18.0,2019-12-25 02:38:18.0,2019-12-25 02:38:18.0,,2.0,36,19,1.5000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:05"," 138:40:22.94"," -00:34:12"," -00:36:36"," 91:43:48.00"," 31:14:40.85909"," 121:35:32.86441",35.0087,929.4881," 46:38:22.54721",0.0000,,,-2859303.1225,4649101.2314,3289135.3454,0:0:0
676,pt675,3483083.0553,1224238.1223,35.0027," 31:14:40.84314"," 121:35:32.85713",35.0027,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:38:19.0,2019-12-25 10:38:19.0,2019-12-25 02:38:19.0,2019-12-25 02:38:19.0,,2.0,36,18,1.5000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:49:41"," 139:14:54.89"," -00:33:36"," -00:36:36"," 91:48:00.00"," 31:14:40.85912"," 121:35:32.86433",35.0027,929.4891," 46:38:23.01838",0.0000,,,-2859303.1177,4649101.2277,3289135.3432,0:0:0
677,pt676,3483083.0570,1224238.1209,35.0097," 31:14:40.84320"," 121:35:32.85708",35.0097,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:38:20.0,2019-12-25 10:38:20.0,2019-12-25 02:38:20.0,2019-12-25 02:38:20.0,,2.0,36,18,1.5000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:49:44"," 140:15:19.51"," -00:33:00"," -00:37:12"," 91:49:48.00"," 31:14:40.85918"," 121:35:32.86428",35.0097,929.4890," 46:38:23.51193",0.0000,,,-2859303.1193,4649101.2327,3289135.3484,0:0:0
