序号,点名,N,E,Z,B,L,H,未倾斜改正N,未倾斜改正E,未倾斜改正Z,未倾斜改正B,未倾斜改正L,未倾斜改正H,天线高,σN,σE,HRMS,σZ,目标高,量高类型,天线类型,平滑次数,解类型,开始本地时间,结束本地时间,开始UTC时间,结束UTC时间,描述,差分龄期,卫星数,公共卫星数,PDOP,截止高度角(°),参考站名称,基站B,基站L,基站H,里程,竖直倾角,倾斜向量方位角,倾斜分量X,倾斜分量Y,倾斜X轴方位角,当地B,当地L,当地H,基站距离,基站方位,偏距,语音文件,图片文件,空间直角X,空间直角Y,空间直角Z,测量时长
901,pt900,3483083.0495,1224238.1160,35.0025," 31:14:40.84297"," 121:35:32.85688",35.0025,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:16.0,2019-12-25 14:46:16.0,2019-12-25 06:46:16.0,2019-12-25 06:46:16.0,,1.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:01"," 147:40:15.97"," -00:35:24"," -00:29:24"," 107:57:36.00"," 31:14:40.85895"," 121:35:32.86408",35.0025,742.0768," 172:06:39.50913",0.0000,,,-2859303.1135,4649101.2334,3289135.3385,0:0:0
902,pt901,3483083.0492,1224238.1154,35.0095," 31:14:40.84296"," 121:35:32.85685",35.0095,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0250,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:17.0,2019-12-25 14:46:17.0,2019-12-25 06:46:17.0,2019-12-25 06:46:17.0,,2.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:57"," 147:02:07.37"," -00:36:36"," -00:29:24"," 108:15:36.00"," 31:14:40.85894"," 121:35:32.86405",35.0095,742.0767," 172:06:39.31664",0.0000,,,-2859303.1161,4649101.2390,3289135.3420,0:0:0
903,pt902,3483083.0452,1224238.1171,35.0075," 31:14:40.84283"," 121:35:32.85690",35.0075,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0250,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:18.0,2019-12-25 14:46:18.0,2019-12-25 06:46:18.0,2019-12-25 06:46:18.0,,1.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:41"," 145:35:44.27"," -00:37:12"," -00:28:12"," 108:25:48.00"," 31:14:40.85881"," 121:35:32.86411",35.0075,742.0725," 172:06:39.64382",0.0000,,,-2859303.1175,4649101.2385,3289135.3375,0:0:0
904,pt903,3483083.0479,1224238.1143,34.9985," 31:14:40.84292"," 121:35:32.85681",34.9985,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0250,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:19.0,2019-12-25 14:46:19.0,2019-12-25 06:46:19.0,2019-12-25 06:46:19.0,,1.0,35,19,2.0000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:45:50"," 145:44:27.59"," -00:36:36"," -00:27:36"," 108:43:12.00"," 31:14:40.85890"," 121:35:32.86401",34.9985,742.0754," 172:06:38.97058",0.0000,,,-2859303.1105,4649101.2321,3289135.3352,0:0:0
905,pt904,3483083.0489,1224238.1164,35.0015," 31:14:40.84295"," 121:35:32.85689",35.0015,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0250,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:20.0,2019-12-25 14:46:20.0,2019-12-25 06:46:20.0,2019-12-25 06:46:20.0,,2.0,35,19,2.0000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:19"," 144:48:14.96"," -00:37:12"," -00:27:36"," 108:13:48.00"," 31:14:40.85893"," 121:35:32.86409",35.0015,742.0762," 172:06:39.57781",0.0000,,,-2859303.1134,4649101.2328,3289135.3375,0:0:0
906,pt905,3483083.0458,1224238.1141,35.0075," 31:14:40.84285"," 121:35:32.85679",35.0075,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:21.0,2019-12-25 14:46:21.0,2019-12-25 06:46:21.0,2019-12-25 06:46:21.0,,1.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:12"," 145:09:54.37"," -00:36:36"," -00:28:12"," 107:33:00.00"," 31:14:40.85884"," 121:35:32.86399",35.0075,742.0735," 172:06:38.83056",0.0000,,,-2859303.1148,4649101.2398,3289135.3381,0:0:0
907,pt906,3483083.0445,1224238.1164,35.0035," 31:14:40.84281"," 121:35:32.85688",35.0035,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:22.0,2019-12-25 14:46:22.0,2019-12-25 06:46:22.0,2019-12-25 06:46:22.0,,1.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:03"," 145:59:52.78"," -00:37:12"," -00:28:48"," 108:15:00.00"," 31:14:40.85879"," 121:35:32.86408",35.0035,742.0719," 172:06:39.41945",0.0000,,,-2859303.1153,4649101.2363,3289135.3348,0:0:0
908,pt907,3483083.0468,1224238.1153,35.0095," 31:14:40.84288"," 121:35:32.85684",35.0095,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0250,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:23.0,2019-12-25 14:46:23.0,2019-12-25 06:46:23.0,2019-12-25 06:46:23.0,,2.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:57"," 147:08:43.37"," -00:36:36"," -00:29:24"," 108:22:12.00"," 31:14:40.85887"," 121:35:32.86404",35.0095,742.0743," 172:06:39.19528",0.0000,,,-2859303.1165,4649101.2402,3289135.3399,0:0:0
909,pt908,3483083.0432,1224238.1169,35.0095," 31:14:40.84276"," 121:35:32.85689",35.0095,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:24.0,2019-12-25 14:46:24.0,2019-12-25 06:46:24.0,2019-12-25 06:46:24.0,,1.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:57"," 146:30:55.37"," -00:36:36"," -00:29:24"," 107:44:24.00"," 31:14:40.85875"," 121:35:32.86409",35.0095,742.0705," 172:06:39.51260",0.0000,,,-2859303.1187,4649101.2411,3289135.3368,0:0:0
910,pt909,3483083.0474,1224238.1151,35.0015," 31:14:40.84290"," 121:35:32.85684",35.0015,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:25.0,2019-12-25 14:46:25.0,2019-12-25 06:46:25.0,2019-12-25 06:46:25.0,,1.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:57"," 147:11:07.37"," -00:36:36"," -00:29:24"," 108:24:36.00"," 31:14:40.85889"," 121:35:32.86404",35.0015,742.0749," 172:06:39.17609",0.0000,,,-2859303.1127,4649101.2341,3289135.3363,0:0:0
911,pt910,3483083.0487,1224238.1161,34.9995," 31:14:40.84294"," 121:35:32.85687",34.9995,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:26.0,2019-12-25 14:46:26.0,2019-12-25 06:46:26.0,2019-12-25 06:46:26.0,,1.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:57"," 146:41:43.37"," -00:36:36"," -00:29:24"," 107:55:12.00"," 31:14:40.85893"," 121:35:32.86408",34.9995,742.0760," 172:06:39.48588",0.0000,,,-2859303.1123,4649101.2316,3289135.3363,0:0:0
912,pt911,3483083.0460,1224238.1170,35.0025," 31:14:40.84285"," 121:35:32.85690",35.0025,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:27.0,2019-12-25 14:46:27.0,2019-12-25 06:46:27.0,2019-12-25 06:46:27.0,,1.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:57"," 146:48:19.37"," -00:36:36"," -00:29:24"," 108:01:48.00"," 31:14:40.85884"," 121:35:32.86410",35.0025,742.0732," 172:06:39.63115",0.0000,,,-2859303.1150,4649101.2346,3289135.3355,0:0:0
913,pt912,3483083.0477,1224238.1185,35.0045," 31:14:40.84291"," 121:35:32.85696",35.0045,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:28.0,2019-12-25 14:46:28.0,2019-12-25 06:46:28.0,2019-12-25 06:46:28.0,,1.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:47"," 147:01:32.71"," -00:37:12"," -00:30:00"," 108:08:24.00"," 31:14:40.85889"," 121:35:32.86416",35.0045,742.0747," 172:06:40.10242",0.0000,,,-2859303.1168,4649101.2345,3289135.3379,0:0:0
914,pt913,3483083.0496,1224238.1158,35.0005," 31:14:40.84297"," 121:35:32.85687",35.0005,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:29.0,2019-12-25 14:46:29.0,2019-12-25 06:46:29.0,2019-12-25 06:46:29.0,,1.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:42"," 148:24:32.80"," -00:36:36"," -00:30:36"," 108:30:36.00"," 31:14:40.85896"," 121:35:32.86407",35.0005,742.0770," 172:06:39.45067",0.0000,,,-2859303.1123,4649101.2320,3289135.3376,0:0:0
915,pt914,3483083.0486,1224238.1114,35.0015," 31:14:40.84295"," 121:35:32.85670",35.0015,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:30.0,2019-12-25 14:46:30.0,2019-12-25 06:46:30.0,2019-12-25 06:46:30.0,,1.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:42"," 147:37:08.80"," -00:36:36"," -00:30:36"," 107:43:12.00"," 31:14:40.85893"," 121:35:32.86390",35.0015,742.0765," 172:06:38.19061",0.0000,,,-2859303.1092,4649101.2354,3289135.3375,0:0:0
916,pt915,3483083.0474,1224238.1189,35.0085," 31:14:40.84290"," 121:35:32.85698",35.0085,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:31.0,2019-12-25 14:46:31.0,2019-12-25 06:46:31.0,2019-12-25 06:46:31.0,,1.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:48:06"," 149:04:03.16"," -00:36:36"," -00:31:12"," 108:37:12.00"," 31:14:40.85888"," 121:35:32.86418",35.0085,742.0745," 172:06:40.20245",0.0000,,,-2859303.1190,4649101.2374,3289135.3398,0:0:0
917,pt916,3483083.0460,1224238.1143,35.0065," 31:14:40.84286"," 121:35:32.85680",35.0065,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:32.0,2019-12-25 14:46:32.0,2019-12-25 06:46:32.0,2019-12-25 06:46:32.0,,1.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:52"," 147:57:24.49"," -00:36:00"," -00:30:00"," 108:09:00.00"," 31:14:40.85884"," 121:35:32.86400",35.0065,742.0736," 172:06:38.88621",0.0000,,,-2859303.1144,4649101.2389,3289135.3377,0:0:0
918,pt917,3483083.0483,1224238.1131,35.0045," 31:14:40.84294"," 121:35:32.85676",35.0045,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0250,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:33.0,2019-12-25 14:46:33.0,2019-12-25 06:46:33.0,2019-12-25 06:46:33.0,,2.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:19"," 146:55:18.34"," -00:36:36"," -00:30:00"," 107:34:48.00"," 31:14:40.85892"," 121:35:32.86396",35.0045,742.0761," 172:06:38.66821",0.0000,,,-2859303.1121,4649101.2369,3289135.3388,0:0:0
919,pt918,3483083.0455,1224238.1157,35.0125," 31:14:40.84284"," 121:35:32.85685",35.0125,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:34.0,2019-12-25 14:46:34.0,2019-12-25 06:46:34.0,2019-12-25 06:46:34.0,,1.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:57"," 146:12:55.37"," -00:36:36"," -00:29:24"," 107:26:24.00"," 31:14:40.85882"," 121:35:32.86405",35.0125,742.0730," 172:06:39.26378",0.0000,,,-2859303.1185,4649101.2427,3289135.3404,0:0:0
920,pt919,3483083.0499,1224238.1157,35.0015," 31:14:40.84298"," 121:35:32.85686",35.0015,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:35.0,2019-12-25 14:46:35.0,2019-12-25 06:46:35.0,2019-12-25 06:46:35.0,,1.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:52"," 147:52:36.49"," -00:36:00"," -00:30:00"," 108:04:12.00"," 31:14:40.85896"," 121:35:32.86406",35.0015,742.0773," 172:06:39.42953",0.0000,,,-2859303.1126,4649101.2327,3289135.3384,0:0:0
921,pt920,3483083.0472,1224238.1167,35.0115," 31:14:40.84289"," 121:35:32.85689",35.0115,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:36.0,2019-12-25 14:46:36.0,2019-12-25 06:46:36.0,2019-12-25 06:46:36.0,,1.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:52"," 148:16:36.49"," -00:36:00"," -00:30:00"," 108:28:12.00"," 31:14:40.85888"," 121:35:32.86410",35.0115,742.0745," 172:06:39.60157",0.0000,,,-2859303.1185,4649101.2408,3289135.3412,0:0:0
922,pt921,3483083.0520,1224238.1191,34.9945," 31:14:40.84304"," 121:35:32.85699",34.9945,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:37.0,2019-12-25 14:46:37.0,2019-12-25 06:46:37.0,2019-12-25 06:46:37.0,,1.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:57"," 146:42:19.37"," -00:36:36"," -00:29:24"," 107:55:48.00"," 31:14:40.85903"," 121:35:32.86420",34.9945,742.0789," 172:06:40.42966",0.0000,,,-2859303.1119,4649101.2249,3289135.3364,0:0:0
923,pt922,3483083.0473,1224238.1169,35.0055," 31:14:40.84290"," 121:35:32.85690",35.0055,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:38.0,2019-12-25 14:46:38.0,2019-12-25 06:46:38.0,2019-12-25 06:46:38.0,,1.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:57"," 146:53:07.37"," -00:36:36"," -00:29:24"," 108:06:36.00"," 31:14:40.85888"," 121:35:32.86410",35.0055,742.0746," 172:06:39.67043",0.0000,,,-2859303.1160,4649101.2362,3289135.3382,0:0:0
924,pt923,3483083.0462,1224238.1173,35.0105," 31:14:40.84286"," 121:35:32.85692",35.0105,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0250,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:39.0,2019-12-25 14:46:39.0,2019-12-25 06:46:39.0,2019-12-25 06:46:39.0,,2.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:25"," 146:36:40.81"," -00:37:12"," -00:29:24"," 108:17:24.00"," 31:14:40.85884"," 121:35:32.86412",35.0105,742.0734," 172:06:39.73998",0.0000,,,-2859303.1189,4649101.2402,3289135.3398,0:0:0
925,pt924,3483083.0466,1224238.1177,35.0015," 31:14:40.84287"," 121:35:32.85693",35.0015,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0250,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:40.0,2019-12-25 14:46:40.0,2019-12-25 06:46:40.0,2019-12-25 06:46:40.0,,1.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:25"," 146:07:16.81"," -00:37:12"," -00:29:24"," 107:48:00.00"," 31:14:40.85886"," 121:35:32.86413",35.0015,742.0738," 172:06:39.85886",0.0000,,,-2859303.1151,4649101.2332,3289135.3355,0:0:0
926,pt925,3483083.0483,1224238.1158,34.9975," 31:14:40.84293"," 121:35:32.85686",34.9975,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:41.0,2019-12-25 14:46:41.0,2019-12-25 06:46:41.0,2019-12-25 06:46:41.0,,1.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:25"," 145:56:28.81"," -00:37:12"," -00:29:24"," 107:37:12.00"," 31:14:40.85891"," 121:35:32.86407",34.9975,742.0756," 172:06:39.40804",0.0000,,,-2859303.1113,4649101.2304,3289135.3350,0:0:0
927,pt926,3483083.0484,1224238.1177,34.9995," 31:14:40.84293"," 121:35:32.85694",34.9995,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:42.0,2019-12-25 14:46:42.0,2019-12-25 06:46:42.0,2019-12-25 06:46:42.0,,1.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:47"," 147:09:56.71"," -00:37:12"," -00:30:00"," 108:16:48.00"," 31:14:40.85891"," 121:35:32.86414",34.9995,742.0755," 172:06:39.93231",0.0000,,,-2859303.1138,4649101.2309,3289135.3360,0:0:0
928,pt927,3483083.0457,1224238.1154,34.9975," 31:14:40.84285"," 121:35:32.85684",34.9975,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0250,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:43.0,2019-12-25 14:46:43.0,2019-12-25 06:46:43.0,2019-12-25 06:46:43.0,,1.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:48:33"," 148:46:41.56"," -00:37:12"," -00:31:12"," 108:47:24.00"," 31:14:40.85883"," 121:35:32.86404",34.9975,742.0732," 172:06:39.19316",0.0000,,,-2859303.1115,4649101.2319,3289135.3328,0:0:0
929,pt928,3483083.0515,1224238.1180,34.9935," 31:14:40.84303"," 121:35:32.85695",34.9935,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:44.0,2019-12-25 14:46:44.0,2019-12-25 06:46:44.0,2019-12-25 06:46:44.0,,1.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:25"," 145:58:16.81"," -00:37:12"," -00:29:24"," 107:39:00.00"," 31:14:40.85901"," 121:35:32.86415",34.9935,742.0785," 172:06:40.11778",0.0000,,,-2859303.1107,4649101.2250,3289135.3355,0:0:0
930,pt929,3483083.0474,1224238.1149,34.9985," 31:14:40.84290"," 121:35:32.85683",34.9985,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:45.0,2019-12-25 14:46:45.0,2019-12-25 06:46:45.0,2019-12-25 06:46:45.0,,1.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:57"," 146:14:43.37"," -00:36:36"," -00:29:24"," 107:28:12.00"," 31:14:40.85889"," 121:35:32.86403",34.9985,742.0749," 172:06:39.11481",0.0000,,,-2859303.1111,4649101.2321,3289135.3348,0:0:0
931,pt930,3483083.0479,1224238.1175,34.9995," 31:14:40.84291"," 121:35:32.85693",34.9995,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0250,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:46.0,2019-12-25 14:46:46.0,2019-12-25 06:46:46.0,2019-12-25 06:46:46.0,,2.0,35,20,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:47"," 147:00:56.71"," -00:37:12"," -00:30:00"," 108:07:48.00"," 31:14:40.85890"," 121:35:32.86413",34.9995,742.0750," 172:06:39.84760",0.0000,,,-2859303.1137,4649101.2313,3289135.3356,0:0:0
932,pt931,3483083.0477,1224238.1174,34.9975," 31:14:40.84291"," 121:35:32.85692",34.9975,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0250,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:47.0,2019-12-25 14:46:47.0,2019-12-25 06:46:47.0,2019-12-25 06:46:47.0,,1.0,35,19,2.0000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:48:33"," 147:58:05.56"," -00:37:12"," -00:31:12"," 107:58:48.00"," 31:14:40.85889"," 121:35:32.86412",34.9975,742.0749," 172:06:39.82682",0.0000,,,-2859303.1128,4649101.2299,3289135.3344,0:0:0
933,pt932,3483083.0483,1224238.1187,34.9975," 31:14:40.84293"," 121:35:32.85697",34.9975,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0250,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:48.0,2019-12-25 14:46:48.0,2019-12-25 06:46:48.0,2019-12-25 06:46:48.0,,2.0,35,19,2.0000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:48:10"," 147:39:04.84"," -00:37:12"," -00:30:36"," 108:12:36.00"," 31:14:40.85891"," 121:35:32.86417",34.9975,742.0753," 172:06:40.19770",0.0000,,,-2859303.1138,4649101.2290,3289135.3348,0:0:0
934,pt933,3483083.0490,1224238.1176,34.9965," 31:14:40.84295"," 121:35:32.85693",34.9965,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:49.0,2019-12-25 14:46:49.0,2019-12-25 06:46:49.0,2019-12-25 06:46:49.0,,1.0,35,19,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:42"," 148:16:08.80"," -00:36:36"," -00:30:36"," 108:22:12.00"," 31:14:40.85893"," 121:35:32.86413",34.9965,742.0761," 172:06:39.91312",0.0000,,,-2859303.1122,4649101.2285,3289135.3350,0:0:0
935,pt934,3483083.0455,1224238.1168,35.0005," 31:14:40.84284"," 121:35:32.85689",35.0005,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:50.0,2019-12-25 14:46:50.0,2019-12-25 06:46:50.0,2019-12-25 06:46:50.0,,1.0,35,19,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:48:06"," 148:40:39.16"," -00:36:36"," -00:31:12"," 108:13:48.00"," 31:14:40.85882"," 121:35:32.86409",35.0005,742.0728," 172:06:39.56581",0.0000,,,-2859303.1141,4649101.2335,3289135.3341,0:0:0
936,pt935,3483083.0491,1224238.1191,34.9985," 31:14:40.84295"," 121:35:32.85699",34.9985,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0250,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:51.0,2019-12-25 14:46:51.0,2019-12-25 06:46:51.0,2019-12-25 06:46:51.0,,2.0,35,19,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:48:06"," 148:31:39.16"," -00:36:36"," -00:31:12"," 108:04:48.00"," 31:14:40.85893"," 121:35:32.86419",34.9985,742.0760," 172:06:40.33948",0.0000,,,-2859303.1144,4649101.2292,3289135.3360,0:0:0
937,pt936,3483083.0485,1224238.1137,34.9985," 31:14:40.84294"," 121:35:32.85679",34.9985,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:52.0,2019-12-25 14:46:52.0,2019-12-25 06:46:52.0,2019-12-25 06:46:52.0,,1.0,35,19,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:48:33"," 148:23:17.56"," -00:37:12"," -00:31:12"," 108:24:00.00"," 31:14:40.85892"," 121:35:32.86399",34.9985,742.0761," 172:06:38.84238",0.0000,,,-2859303.1099,4649101.2321,3289135.3358,0:0:0
938,pt937,3483083.0458,1224238.1198,34.9955," 31:14:40.84284"," 121:35:32.85701",34.9955,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:46:53.0,2019-12-25 14:46:53.0,2019-12-25 06:46:53.0,2019-12-25 06:46:53.0,,1.0,35,19,1.9000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:48:15"," 146:43:42.86"," -00:37:48"," -00:30:00"," 108:17:24.00"," 31:14:40.85882"," 121:35:32.86421",34.9955,742.0726," 172:06:40.40814",0.0000,,,-2859303.1144,4649101.2282,3289135.3316,0:0:0
