序号,点名,N,E,Z,B,L,H,未倾斜改正N,未倾斜改正E,未倾斜改正Z,未倾斜改正B,未倾斜改正L,未倾斜改正H,天线高,σN,σE,HRMS,σZ,目标高,量高类型,天线类型,平滑次数,解类型,开始本地时间,结束本地时间,开始UTC时间,结束UTC时间,描述,差分龄期,卫星数,公共卫星数,PDOP,截止高度角(°),参考站名称,基站B,基站L,基站H,里程,竖直倾角,倾斜向量方位角,倾斜分量X,倾斜分量Y,倾斜X轴方位角,当地B,当地L,当地H,基站距离,基站方位,偏距,语音文件,图片文件,空间直角X,空间直角Y,空间直角Z,测量时长
304,pt303,3483083.0571,1224238.1273,35.0035," 31:14:40.84319"," 121:35:32.85732",35.0035,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:21:47.0,2019-12-25 14:21:47.0,2019-12-25 06:21:47.0,2019-12-25 06:21:47.0,,1.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:42"," 147:51:32.80"," -00:36:36"," -00:30:36"," 107:57:36.00"," 31:14:40.85917"," 121:35:32.86452",35.0035,929.4843," 46:38:22.55617",0.0000,,,-2859303.1220,4649101.2250,3289135.3449,0:0:0
305,pt304,3483083.0586,1224238.1254,35.0025," 31:14:40.84324"," 121:35:32.85725",35.0025,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:21:48.0,2019-12-25 14:21:48.0,2019-12-25 06:21:48.0,2019-12-25 06:21:48.0,,2.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:47"," 147:04:32.71"," -00:37:12"," -00:30:00"," 108:11:24.00"," 31:14:40.85922"," 121:35:32.86445",35.0025,929.4846," 46:38:23.09314",0.0000,,,-2859303.1196,4649101.2245,3289135.3458,0:0:0
306,pt305,3483083.0617,1224238.1257,34.9975," 31:14:40.84334"," 121:35:32.85727",34.9975,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:21:49.0,2019-12-25 14:21:49.0,2019-12-25 06:21:49.0,2019-12-25 06:21:49.0,,2.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:38"," 149:02:44.45"," -00:36:00"," -00:31:12"," 108:07:48.00"," 31:14:40.85932"," 121:35:32.86447",34.9975,929.4823," 46:38:23.54029",0.0000,,,-2859303.1170,4649101.2193,3289135.3457,0:0:0
307,pt306,3483083.0618,1224238.1240,35.0025," 31:14:40.84335"," 121:35:32.85720",35.0025,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:21:50.0,2019-12-25 14:21:50.0,2019-12-25 06:21:50.0,2019-12-25 06:21:50.0,,2.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:19"," 147:16:18.34"," -00:36:36"," -00:30:00"," 107:55:48.00"," 31:14:40.85933"," 121:35:32.86441",35.0025,929.4835," 46:38:23.80998",0.0000,,,-2859303.1177,4649101.2237,3289135.3485,0:0:0
308,pt307,3483083.0593,1224238.1231,35.0055," 31:14:40.84327"," 121:35:32.85717",35.0055,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:21:51.0,2019-12-25 14:21:51.0,2019-12-25 06:21:51.0,2019-12-25 06:21:51.0,,1.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:42"," 147:30:32.80"," -00:36:36"," -00:30:36"," 107:36:36.00"," 31:14:40.85925"," 121:35:32.86437",35.0055,929.4859," 46:38:23.53934",0.0000,,,-2859303.1188,4649101.2275,3289135.3480,0:0:0
309,pt308,3483083.0604,1224238.1234,35.0055," 31:14:40.84330"," 121:35:32.85718",35.0055,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:21:52.0,2019-12-25 14:21:52.0,2019-12-25 06:21:52.0,2019-12-25 06:21:52.0,,1.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:48:33"," 147:42:29.56"," -00:37:12"," -00:31:12"," 107:43:12.00"," 31:14:40.85929"," 121:35:32.86438",35.0055,929.4848," 46:38:23.68528",0.0000,,,-2859303.1188,4649101.2268,3289135.3490,0:0:0
310,pt309,3483083.0606,1224238.1250,35.0015," 31:14:40.84331"," 121:35:32.85724",35.0015,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:21:53.0,2019-12-25 14:21:53.0,2019-12-25 06:21:53.0,2019-12-25 06:21:53.0,,2.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:24"," 148:09:03.89"," -00:35:24"," -00:30:00"," 107:52:12.00"," 31:14:40.85929"," 121:35:32.86444",35.0015,929.4836," 46:38:23.47337",0.0000,,,-2859303.1184,4649101.2231,3289135.3469,0:0:0
311,pt310,3483083.0608,1224238.1245,35.0085," 31:14:40.84331"," 121:35:32.85722",35.0085,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:21:54.0,2019-12-25 14:21:54.0,2019-12-25 06:21:54.0,2019-12-25 06:21:54.0,,1.0,33,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:24"," 148:49:51.89"," -00:35:24"," -00:30:00"," 108:33:00.00"," 31:14:40.85930"," 121:35:32.86442",35.0085,929.4838," 46:38:23.58930",0.0000,,,-2859303.1210,4649101.2283,3289135.3508,0:0:0
312,pt311,3483083.0612,1224238.1211,34.9985," 31:14:40.84333"," 121:35:32.85709",34.9985,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:21:55.0,2019-12-25 14:21:55.0,2019-12-25 06:21:55.0,2019-12-25 06:21:55.0,,1.0,33,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:19"," 147:48:06.34"," -00:36:36"," -00:30:00"," 108:27:36.00"," 31:14:40.85932"," 121:35:32.86429",34.9985,929.4860," 46:38:24.15627",0.0000,,,-2859303.1135,4649101.2225,3289135.3461,0:0:0
313,pt312,3483083.0610,1224238.1230,34.9995," 31:14:40.84332"," 121:35:32.85716",34.9995,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:21:56.0,2019-12-25 14:21:56.0,2019-12-25 06:21:56.0,2019-12-25 06:21:56.0,,2.0,33,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:25"," 146:28:16.81"," -00:37:12"," -00:29:24"," 108:09:00.00"," 31:14:40.85931"," 121:35:32.86437",34.9995,929.4848," 46:38:23.83625",0.0000,,,-2859303.1157,4649101.2224,3289135.3463,0:0:0
314,pt313,3483083.0598,1224238.1239,34.9975," 31:14:40.84328"," 121:35:32.85720",34.9975,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0240,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:21:57.0,2019-12-25 14:21:57.0,2019-12-25 06:21:57.0,2019-12-25 06:21:57.0,,2.0,33,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:03"," 145:35:52.78"," -00:37:12"," -00:28:48"," 107:51:00.00"," 31:14:40.85927"," 121:35:32.86440",34.9975,929.4849," 46:38:23.50989",0.0000,,,-2859303.1158,4649101.2211,3289135.3442,0:0:0
315,pt314,3483083.0591,1224238.1236,35.0095," 31:14:40.84326"," 121:35:32.85718",35.0095,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:21:58.0,2019-12-25 14:21:58.0,2019-12-25 06:21:58.0,2019-12-25 06:21:58.0,,2.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:34"," 146:50:23.51"," -00:36:36"," -00:28:48"," 108:38:24.00"," 31:14:40.85924"," 121:35:32.86438",35.0095,929.4856," 46:38:23.44596",0.0000,,,-2859303.1211,4649101.2303,3289135.3499,0:0:0
316,pt315,3483083.0558,1224238.1225,35.0085," 31:14:40.84316"," 121:35:32.85713",35.0085,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:21:59.0,2019-12-25 14:21:59.0,2019-12-25 06:21:59.0,2019-12-25 06:21:59.0,,2.0,33,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:57"," 146:45:55.37"," -00:36:36"," -00:29:24"," 107:59:24.00"," 31:14:40.85914"," 121:35:32.86433",35.0085,929.4887," 46:38:23.07803",0.0000,,,-2859303.1204,4649101.2316,3289135.3466,0:0:0
317,pt316,3483083.0568,1224238.1230,35.0005," 31:14:40.84319"," 121:35:32.85716",35.0005,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:00.0,2019-12-25 14:22:00.0,2019-12-25 06:22:00.0,2019-12-25 06:22:00.0,,2.0,33,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:19"," 147:06:06.34"," -00:36:36"," -00:30:00"," 107:45:36.00"," 31:14:40.85917"," 121:35:32.86436",35.0005,929.4876," 46:38:23.15911",0.0000,,,-2859303.1170,4649101.2251,3289135.3433,0:0:0
318,pt317,3483083.0592,1224238.1250,35.0025," 31:14:40.84326"," 121:35:32.85724",35.0025,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:01.0,2019-12-25 14:22:01.0,2019-12-25 06:22:01.0,2019-12-25 06:22:01.0,,2.0,33,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:15"," 148:25:32.88"," -00:36:00"," -00:30:36"," 108:03:36.00"," 31:14:40.85924"," 121:35:32.86444",35.0025,929.4845," 46:38:23.24560",0.0000,,,-2859303.1192,4649101.2244,3289135.3463,0:0:0
319,pt318,3483083.0595,1224238.1231,35.0035," 31:14:40.84328"," 121:35:32.85716",35.0035,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:02.0,2019-12-25 14:22:02.0,2019-12-25 06:22:02.0,2019-12-25 06:22:02.0,,2.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:57"," 146:41:07.37"," -00:36:36"," -00:29:24"," 107:54:36.00"," 31:14:40.85926"," 121:35:32.86437",35.0035,929.4857," 46:38:23.59227",0.0000,,,-2859303.1178,4649101.2259,3289135.3472,0:0:0
320,pt319,3483083.0585,1224238.1256,35.0025," 31:14:40.84324"," 121:35:32.85726",35.0025,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:03.0,2019-12-25 14:22:03.0,2019-12-25 06:22:03.0,2019-12-25 06:22:03.0,,2.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:42"," 147:51:32.80"," -00:36:36"," -00:30:36"," 107:57:36.00"," 31:14:40.85922"," 121:35:32.86446",35.0025,929.4846," 46:38:23.03872",0.0000,,,-2859303.1198,4649101.2245,3289135.3456,0:0:0
321,pt320,3483083.0589,1224238.1252,35.0135," 31:14:40.84325"," 121:35:32.85724",35.0135,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:04.0,2019-12-25 14:22:04.0,2019-12-25 06:22:04.0,2019-12-25 06:22:04.0,,2.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:38"," 148:50:44.45"," -00:36:00"," -00:31:12"," 107:55:48.00"," 31:14:40.85923"," 121:35:32.86444",35.0135,929.4846," 46:38:23.16937",0.0000,,,-2859303.1243,4649101.2325,3289135.3517,0:0:0
322,pt321,3483083.0589,1224238.1280,35.0065," 31:14:40.84324"," 121:35:32.85735",35.0065,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:05.0,2019-12-25 14:22:05.0,2019-12-25 06:22:05.0,2019-12-25 06:22:05.0,,2.0,33,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:52"," 147:44:12.49"," -00:36:00"," -00:30:00"," 107:55:48.00"," 31:14:40.85923"," 121:35:32.86455",35.0065,929.4826," 46:38:22.73678",0.0000,,,-2859303.1236,4649101.2260,3289135.3479,0:0:0
323,pt322,3483083.0598,1224238.1222,35.0025," 31:14:40.84329"," 121:35:32.85713",35.0025,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:06.0,2019-12-25 14:22:06.0,2019-12-25 06:22:06.0,2019-12-25 06:22:06.0,,1.0,33,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:42"," 147:53:56.80"," -00:36:36"," -00:30:36"," 108:00:00.00"," 31:14:40.85927"," 121:35:32.86433",35.0025,929.4861," 46:38:23.75610",0.0000,,,-2859303.1166,4649101.2255,3289135.3469,0:0:0
324,pt323,3483083.0592,1224238.1208,35.0005," 31:14:40.84327"," 121:35:32.85708",35.0005,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:07.0,2019-12-25 14:22:07.0,2019-12-25 06:22:07.0,2019-12-25 06:22:07.0,,1.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:38"," 148:44:08.45"," -00:36:00"," -00:31:12"," 107:49:12.00"," 31:14:40.85925"," 121:35:32.86428",35.0005,929.4875," 46:38:23.88228",0.0000,,,-2859303.1146,4649101.2250,3289135.3455,0:0:0
325,pt324,3483083.0597,1224238.1242,35.0005," 31:14:40.84328"," 121:35:32.85721",35.0005,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:08.0,2019-12-25 14:22:08.0,2019-12-25 06:22:08.0,2019-12-25 06:22:08.0,,2.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:57"," 146:45:55.37"," -00:36:36"," -00:29:24"," 107:59:24.00"," 31:14:40.85926"," 121:35:32.86441",35.0005,929.4847," 46:38:23.44261",0.0000,,,-2859303.1175,4649101.2231,3289135.3457,0:0:0
326,pt325,3483083.0582,1224238.1263,35.0065," 31:14:40.84323"," 121:35:32.85728",35.0065,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:09.0,2019-12-25 14:22:09.0,2019-12-25 06:22:09.0,2019-12-25 06:22:09.0,,2.0,33,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:01"," 147:52:15.97"," -00:35:24"," -00:29:24"," 108:09:36.00"," 31:14:40.85921"," 121:35:32.86448",35.0065,929.4843," 46:38:22.89315",0.0000,,,-2859303.1222,4649101.2272,3289135.3474,0:0:0
327,pt326,3483083.0603,1224238.1232,35.0045," 31:14:40.84330"," 121:35:32.85717",35.0045,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:10.0,2019-12-25 14:22:10.0,2019-12-25 06:22:10.0,2019-12-25 06:22:10.0,,2.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:57"," 146:33:19.37"," -00:36:36"," -00:29:24"," 107:46:48.00"," 31:14:40.85928"," 121:35:32.86437",35.0045,929.4851," 46:38:23.68808",0.0000,,,-2859303.1183,4649101.2263,3289135.3483,0:0:0
328,pt327,3483083.0600,1224238.1225,35.0085," 31:14:40.84329"," 121:35:32.85714",35.0085,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:11.0,2019-12-25 14:22:11.0,2019-12-25 06:22:11.0,2019-12-25 06:22:11.0,,1.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:57"," 146:46:31.37"," -00:36:36"," -00:29:24"," 108:00:00.00"," 31:14:40.85928"," 121:35:32.86435",35.0085,929.4858," 46:38:23.75387",0.0000,,,-2859303.1195,4649101.2297,3289135.3502,0:0:0
329,pt328,3483083.0601,1224238.1235,35.0065," 31:14:40.84329"," 121:35:32.85718",35.0065,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:12.0,2019-12-25 14:22:12.0,2019-12-25 06:22:12.0,2019-12-25 06:22:12.0,,2.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:52"," 147:52:00.49"," -00:36:00"," -00:30:00"," 108:03:36.00"," 31:14:40.85928"," 121:35:32.86438",35.0065,929.4849," 46:38:23.61576",0.0000,,,-2859303.1195,4649101.2276,3289135.3492,0:0:0
330,pt329,3483083.0611,1224238.1238,35.0025," 31:14:40.84333"," 121:35:32.85719",35.0025,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:13.0,2019-12-25 14:22:13.0,2019-12-25 06:22:13.0,2019-12-25 06:22:13.0,,1.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:52"," 147:52:36.49"," -00:36:00"," -00:30:00"," 108:04:12.00"," 31:14:40.85931"," 121:35:32.86440",35.0025,929.4841," 46:38:23.74027",0.0000,,,-2859303.1177,4649101.2241,3289135.3480,0:0:0
331,pt330,3483083.0615,1224238.1244,35.0045," 31:14:40.84334"," 121:35:32.85722",35.0045,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:14.0,2019-12-25 14:22:14.0,2019-12-25 06:22:14.0,2019-12-25 06:22:14.0,,2.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:47"," 146:39:20.71"," -00:37:12"," -00:30:00"," 107:46:12.00"," 31:14:40.85932"," 121:35:32.86442",35.0045,929.4834," 46:38:23.70784",0.0000,,,-2859303.1190,4649101.2251,3289135.3493,0:0:0
332,pt331,3483083.0589,1224238.1220,35.0055," 31:14:40.84326"," 121:35:32.85712",35.0055,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:15.0,2019-12-25 14:22:15.0,2019-12-25 06:22:15.0,2019-12-25 06:22:15.0,,1.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:47"," 146:33:20.71"," -00:37:12"," -00:30:00"," 107:40:12.00"," 31:14:40.85924"," 121:35:32.86433",35.0055,929.4869," 46:38:23.63756",0.0000,,,-2859303.1180,4649101.2282,3289135.3477,0:0:0
333,pt332,3483083.0602,1224238.1215,35.0065," 31:14:40.84330"," 121:35:32.85711",35.0065,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:16.0,2019-12-25 14:22:16.0,2019-12-25 06:22:16.0,2019-12-25 06:22:16.0,,2.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:42"," 147:31:08.80"," -00:36:36"," -00:30:36"," 107:37:12.00"," 31:14:40.85928"," 121:35:32.86431",35.0065,929.4864," 46:38:23.93242",0.0000,,,-2859303.1177,4649101.2286,3289135.3494,0:0:0
334,pt333,3483083.0581,1224238.1197,35.0075," 31:14:40.84324"," 121:35:32.85703",35.0075,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:17.0,2019-12-25 14:22:17.0,2019-12-25 06:22:17.0,2019-12-25 06:22:17.0,,1.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:11"," 149:18:46.13"," -00:35:24"," -00:31:12"," 107:55:12.00"," 31:14:40.85922"," 121:35:32.86424",35.0075,929.4891," 46:38:23.87165",0.0000,,,-2859303.1170,4649101.2312,3289135.3482,0:0:0
335,pt334,3483083.0599,1224238.1214,35.0145," 31:14:40.84329"," 121:35:32.85710",35.0145,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:18.0,2019-12-25 14:22:18.0,2019-12-25 06:22:18.0,2019-12-25 06:22:18.0,,2.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:48:29"," 149:07:01.81"," -00:36:36"," -00:31:48"," 108:07:48.00"," 31:14:40.85927"," 121:35:32.86430",35.0145,929.4867," 46:38:23.90409",0.0000,,,-2859303.1212,4649101.2346,3289135.3533,0:0:0
336,pt335,3483083.0599,1224238.1193,35.0005," 31:14:40.84330"," 121:35:32.85702",35.0005,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:19.0,2019-12-25 14:22:19.0,2019-12-25 06:22:19.0,2019-12-25 06:22:19.0,,1.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:42"," 148:04:44.80"," -00:36:36"," -00:30:36"," 108:10:48.00"," 31:14:40.85928"," 121:35:32.86422",35.0005,929.4881," 46:38:24.23100",0.0000,,,-2859303.1131,4649101.2254,3289135.3462,0:0:0
337,pt336,3483083.0599,1224238.1217,35.0045," 31:14:40.84329"," 121:35:32.85711",35.0045,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:20.0,2019-12-25 14:22:20.0,2019-12-25 06:22:20.0,2019-12-25 06:22:20.0,,2.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:19"," 147:22:54.34"," -00:36:36"," -00:30:00"," 108:02:24.00"," 31:14:40.85927"," 121:35:32.86431",35.0045,929.4865," 46:38:23.86607",0.0000,,,-2859303.1170,4649101.2272,3289135.3481,0:0:0
338,pt337,3483083.0607,1224238.1228,35.0135," 31:14:40.84331"," 121:35:32.85716",35.0135,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:21.0,2019-12-25 14:22:21.0,2019-12-25 06:22:21.0,2019-12-25 06:22:21.0,,2.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:42"," 147:40:08.80"," -00:36:36"," -00:30:36"," 107:46:12.00"," 31:14:40.85930"," 121:35:32.86436",35.0135,929.4851," 46:38:23.80792",0.0000,,,-2859303.1219,4649101.2328,3289135.3533,0:0:0
339,pt338,3483083.0590,1224238.1203,35.0005," 31:14:40.84326"," 121:35:32.85706",35.0005,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:22.0,2019-12-25 14:22:22.0,2019-12-25 06:22:22.0,2019-12-25 06:22:22.0,,1.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:48"," 149:10:53.79"," -00:35:24"," -00:30:36"," 108:20:24.00"," 31:14:40.85925"," 121:35:32.86426",35.0005,929.4881," 46:38:23.92160",0.0000,,,-2859303.1142,4649101.2254,3289135.3453,0:0:0
340,pt339,3483083.0603,1224238.1238,35.0095," 31:14:40.84330"," 121:35:32.85719",35.0095,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:23.0,2019-12-25 14:22:23.0,2019-12-25 06:22:23.0,2019-12-25 06:22:23.0,,1.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:19"," 147:39:06.34"," -00:36:36"," -00:30:00"," 108:18:36.00"," 31:14:40.85928"," 121:35:32.86440",35.0095,929.4847," 46:38:23.59768",0.0000,,,-2859303.1210,4649101.2296,3289135.3509,0:0:0
341,pt340,3483083.0611,1224238.1259,35.0095," 31:14:40.84332"," 121:35:32.85727",35.0095,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:24.0,2019-12-25 14:22:24.0,2019-12-25 06:22:24.0,2019-12-25 06:22:24.0,,2.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:47"," 147:13:32.71"," -00:37:12"," -00:30:00"," 108:20:24.00"," 31:14:40.85930"," 121:35:32.86447",35.0095,929.4826," 46:38:23.41559",0.0000,,,-2859303.1226,4649101.2282,3289135.3514,0:0:0
342,pt341,3483083.0597,1224238.1204,35.0065," 31:14:40.84329"," 121:35:32.85706",35.0065,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:22:25.0,2019-12-25 14:22:25.0,2019-12-25 06:22:25.0,2019-12-25 06:22:25.0,,2.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:19"," 147:31:18.34"," -00:36:36"," -00:30:00"," 108:10:48.00"," 31:14:40.85927"," 121:35:32.86426",35.0065,929.4876," 46:38:24.02188",0.0000,,,-2859303.1168,4649101.2294,3289135.3490,0:0:0
