序号,点名,N,E,Z,B,L,H,未倾斜改正N,未倾斜改正E,未倾斜改正Z,未倾斜改正B,未倾斜改正L,未倾斜改正H,天线高,σN,σE,HRMS,σZ,目标高,量高类型,天线类型,平滑次数,解类型,开始本地时间,结束本地时间,开始UTC时间,结束UTC时间,描述,差分龄期,卫星数,公共卫星数,PDOP,截止高度角(°),参考站名称,基站B,基站L,基站H,里程,竖直倾角,倾斜向量方位角,倾斜分量X,倾斜分量Y,倾斜X轴方位角,当地B,当地L,当地H,基站距离,基站方位,偏距,语音文件,图片文件,空间直角X,空间直角Y,空间直角Z,测量时长
964,pt963,3483083.0490,1224238.1201,35.0115," 31:14:40.84294"," 121:35:32.85703",35.0115,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:26:52.0,2019-12-25 12:26:52.0,2019-12-25 04:26:52.0,2019-12-25 04:26:52.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:59"," 37:34:30.61"," -00:48:00"," -00:28:48"," 06:36:36.00"," 31:14:40.85893"," 121:35:32.86423",35.0115,742.0758," 172:06:40.60452",0.0000,,,-2859303.1211,4649101.2382,3289135.3426,0:0:0
965,pt964,3483083.0460,1224238.1244,35.0175," 31:14:40.84284"," 121:35:32.85718",35.0175,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:26:53.0,2019-12-25 12:26:53.0,2019-12-25 04:26:53.0,2019-12-25 04:26:53.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:56:17"," 38:14:20.11"," -00:48:00"," -00:29:24"," 06:45:00.00"," 31:14:40.85882"," 121:35:32.86438",35.0175,742.0724," 172:06:41.67471",0.0000,,,-2859303.1281,4649101.2419,3289135.3429,0:0:0
966,pt965,3483083.0500,1224238.1244,35.0165," 31:14:40.84297"," 121:35:32.85719",35.0165,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:26:54.0,2019-12-25 12:26:54.0,2019-12-25 04:26:54.0,2019-12-25 04:26:54.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:56:17"," 38:34:08.11"," -00:48:00"," -00:29:24"," 07:04:48.00"," 31:14:40.85895"," 121:35:32.86439",35.0165,742.0763," 172:06:41.82460",0.0000,,,-2859303.1269,4649101.2393,3289135.3458,0:0:0
967,pt966,3483083.0472,1224238.1226,35.0155," 31:14:40.84288"," 121:35:32.85711",35.0155,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:26:55.0,2019-12-25 12:26:55.0,2019-12-25 04:26:55.0,2019-12-25 04:26:55.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:56:06"," 39:10:53.99"," -00:47:24"," -00:30:00"," 06:51:00.00"," 31:14:40.85886"," 121:35:32.86431",35.0155,742.0738," 172:06:41.20627",0.0000,,,-2859303.1254,4649101.2408,3289135.3430,0:0:0
968,pt967,3483083.0478,1224238.1220,35.0185," 31:14:40.84290"," 121:35:32.85709",35.0185,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:26:56.0,2019-12-25 12:26:56.0,2019-12-25 04:26:56.0,2019-12-25 04:26:56.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:05"," 39:53:20.97"," -00:46:12"," -00:30:00"," 06:53:24.00"," 31:14:40.85888"," 121:35:32.86429",35.0185,742.0744," 172:06:41.06820",0.0000,,,-2859303.1261,4649101.2430,3289135.3451,0:0:0
969,pt968,3483083.0467,1224238.1234,35.0125," 31:14:40.84286"," 121:35:32.85715",35.0125,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:26:57.0,2019-12-25 12:26:57.0,2019-12-25 04:26:57.0,2019-12-25 04:26:57.0,,2.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:56:55"," 39:16:44.55"," -00:48:00"," -00:30:36"," 06:45:36.00"," 31:14:40.85884"," 121:35:32.86435",35.0125,742.0731," 172:06:41.42834",0.0000,,,-2859303.1249,4649101.2384,3289135.3409,0:0:0
970,pt969,3483083.0491,1224238.1219,35.0185," 31:14:40.84294"," 121:35:32.85709",35.0185,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:26:58.0,2019-12-25 12:26:58.0,2019-12-25 04:26:58.0,2019-12-25 04:26:58.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:56:36"," 39:03:24.75"," -00:48:00"," -00:30:00"," 07:03:00.00"," 31:14:40.85893"," 121:35:32.86430",35.0185,742.0757," 172:06:41.10607",0.0000,,,-2859303.1258,4649101.2424,3289135.3462,0:0:0
971,pt970,3483083.0501,1224238.1236,35.0165," 31:14:40.84297"," 121:35:32.85716",35.0165,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:26:59.0,2019-12-25 12:26:59.0,2019-12-25 04:26:59.0,2019-12-25 04:26:59.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:09"," 37:34:52.79"," -00:47:24"," -00:28:12"," 06:49:48.00"," 31:14:40.85895"," 121:35:32.86436",35.0165,742.0765," 172:06:41.60253",0.0000,,,-2859303.1261,4649101.2396,3289135.3459,0:0:0
972,pt971,3483083.0494,1224238.1219,35.0145," 31:14:40.84295"," 121:35:32.85709",35.0145,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:00.0,2019-12-25 12:27:00.0,2019-12-25 04:27:00.0,2019-12-25 04:27:00.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:40"," 37:09:20.20"," -00:48:00"," -00:28:12"," 06:43:12.00"," 31:14:40.85893"," 121:35:32.86429",35.0145,742.0760," 172:06:41.09340",0.0000,,,-2859303.1239,4649101.2394,3289135.3443,0:0:0
973,pt972,3483083.0475,1224238.1218,35.0125," 31:14:40.84289"," 121:35:32.85709",35.0125,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:01.0,2019-12-25 12:27:01.0,2019-12-25 04:27:01.0,2019-12-25 04:27:01.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:56:17"," 37:58:08.11"," -00:48:00"," -00:29:24"," 06:28:48.00"," 31:14:40.85887"," 121:35:32.86429",35.0125,742.0741," 172:06:41.01449",0.0000,,,-2859303.1233,4649101.2388,3289135.3417,0:0:0
974,pt973,3483083.0456,1224238.1224,35.0165," 31:14:40.84283"," 121:35:32.85710",35.0165,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:02.0,2019-12-25 12:27:02.0,2019-12-25 04:27:02.0,2019-12-25 04:27:02.0,,2.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:40"," 37:24:56.20"," -00:48:00"," -00:28:12"," 06:58:48.00"," 31:14:40.85881"," 121:35:32.86430",35.0165,742.0723," 172:06:41.10183",0.0000,,,-2859303.1260,4649101.2423,3289135.3422,0:0:0
975,pt974,3483083.0470,1224238.1232,35.0155," 31:14:40.84287"," 121:35:32.85714",35.0155,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:03.0,2019-12-25 12:27:03.0,2019-12-25 04:27:03.0,2019-12-25 04:27:03.0,,1.0,35,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:56:17"," 38:22:08.11"," -00:48:00"," -00:29:24"," 06:52:48.00"," 31:14:40.85885"," 121:35:32.86434",35.0155,742.0735," 172:06:41.36388",0.0000,,,-2859303.1260,4649101.2406,3289135.3428,0:0:0
976,pt975,3483083.0492,1224238.1223,35.0155," 31:14:40.84294"," 121:35:32.85711",35.0155,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:04.0,2019-12-25 12:27:04.0,2019-12-25 04:27:04.0,2019-12-25 04:27:04.0,,1.0,35,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:56:55"," 39:17:20.55"," -00:48:00"," -00:30:36"," 06:46:12.00"," 31:14:40.85893"," 121:35:32.86431",35.0155,742.0757," 172:06:41.20364",0.0000,,,-2859303.1247,4649101.2400,3289135.3447,0:0:0
977,pt976,3483083.0475,1224238.1236,35.0095," 31:14:40.84289"," 121:35:32.85716",35.0095,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:05.0,2019-12-25 12:27:05.0,2019-12-25 04:27:05.0,2019-12-25 04:27:05.0,,2.0,35,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:56:36"," 38:55:36.75"," -00:48:00"," -00:30:00"," 06:55:12.00"," 31:14:40.85887"," 121:35:32.86436",35.0095,742.0739," 172:06:41.51464",0.0000,,,-2859303.1236,4649101.2357,3289135.3401,0:0:0
978,pt977,3483083.0495,1224238.1223,35.0155," 31:14:40.84295"," 121:35:32.85711",35.0155,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:06.0,2019-12-25 12:27:06.0,2019-12-25 04:27:06.0,2019-12-25 04:27:06.0,,1.0,35,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:54:46"," 39:41:33.38"," -00:46:12"," -00:29:24"," 07:13:12.00"," 31:14:40.85894"," 121:35:32.86431",35.0155,742.0760," 172:06:41.23129",0.0000,,,-2859303.1247,4649101.2398,3289135.3449,0:0:0
979,pt978,3483083.0513,1224238.1220,35.0115," 31:14:40.84301"," 121:35:32.85710",35.0115,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:07.0,2019-12-25 12:27:07.0,2019-12-25 04:27:07.0,2019-12-25 04:27:07.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:47"," 39:12:02.98"," -00:47:24"," -00:29:24"," 07:23:24.00"," 31:14:40.85900"," 121:35:32.86430",35.0115,742.0779," 172:06:41.20524",0.0000,,,-2859303.1222,4649101.2362,3289135.3444,0:0:0
980,pt979,3483083.0466,1224238.1224,35.0165," 31:14:40.84286"," 121:35:32.85711",35.0165,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:08.0,2019-12-25 12:27:08.0,2019-12-25 04:27:08.0,2019-12-25 04:27:08.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:16"," 38:56:55.23"," -00:46:48"," -00:29:24"," 06:48:36.00"," 31:14:40.85884"," 121:35:32.86431",35.0165,742.0732," 172:06:41.14551",0.0000,,,-2859303.1259,4649101.2419,3289135.3430,0:0:0
981,pt980,3483083.0461,1224238.1231,35.0135," 31:14:40.84284"," 121:35:32.85713",35.0135,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:09.0,2019-12-25 12:27:09.0,2019-12-25 04:27:09.0,2019-12-25 04:27:09.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:47"," 38:32:26.98"," -00:47:24"," -00:29:24"," 06:43:48.00"," 31:14:40.85883"," 121:35:32.86433",35.0135,742.0726," 172:06:41.31651",0.0000,,,-2859303.1252,4649101.2396,3289135.3410,0:0:0
982,pt981,3483083.0492,1224238.1239,35.0105," 31:14:40.84294"," 121:35:32.85717",35.0105,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:10.0,2019-12-25 12:27:10.0,2019-12-25 04:27:10.0,2019-12-25 04:27:10.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:40"," 36:56:44.20"," -00:48:00"," -00:28:12"," 06:30:36.00"," 31:14:40.85892"," 121:35:32.86437",35.0105,742.0755," 172:06:41.63739",0.0000,,,-2859303.1239,4649101.2356,3289135.3420,0:0:0
983,pt982,3483083.0512,1224238.1220,35.0065," 31:14:40.84301"," 121:35:32.85710",35.0065,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:11.0,2019-12-25 12:27:11.0,2019-12-25 04:27:11.0,2019-12-25 04:27:11.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:47"," 38:40:14.98"," -00:47:24"," -00:29:24"," 06:51:36.00"," 31:14:40.85899"," 121:35:32.86430",35.0065,742.0777," 172:06:41.20312",0.0000,,,-2859303.1200,4649101.2326,3289135.3417,0:0:0
984,pt983,3483083.0513,1224238.1227,35.0085," 31:14:40.84301"," 121:35:32.85713",35.0085,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:12.0,2019-12-25 12:27:12.0,2019-12-25 04:27:12.0,2019-12-25 04:27:12.0,,2.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:47"," 38:58:50.98"," -00:47:24"," -00:29:24"," 07:10:12.00"," 31:14:40.85899"," 121:35:32.86433",35.0085,742.0777," 172:06:41.39279",0.0000,,,-2859303.1215,4649101.2337,3289135.3428,0:0:0
985,pt984,3483083.0489,1224238.1239,35.0135," 31:14:40.84293"," 121:35:32.85717",35.0135,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:13.0,2019-12-25 12:27:13.0,2019-12-25 04:27:13.0,2019-12-25 04:27:13.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:47"," 38:18:02.98"," -00:47:24"," -00:29:24"," 06:29:24.00"," 31:14:40.85892"," 121:35:32.86437",35.0135,742.0753," 172:06:41.63757",0.0000,,,-2859303.1253,4649101.2379,3289135.3433,0:0:0
986,pt985,3483083.0449,1224238.1236,35.0125," 31:14:40.84281"," 121:35:32.85715",35.0125,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:14.0,2019-12-25 12:27:14.0,2019-12-25 04:27:14.0,2019-12-25 04:27:14.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:56:06"," 39:07:53.99"," -00:47:24"," -00:30:00"," 06:48:00.00"," 31:14:40.85879"," 121:35:32.86435",35.0125,742.0714," 172:06:41.40402",0.0000,,,-2859303.1254,4649101.2392,3289135.3395,0:0:0
987,pt986,3483083.0448,1224238.1242,35.0095," 31:14:40.84280"," 121:35:32.85717",35.0095,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:15.0,2019-12-25 12:27:15.0,2019-12-25 04:27:15.0,2019-12-25 04:27:15.0,,2.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:56:17"," 37:53:56.11"," -00:48:00"," -00:29:24"," 06:24:36.00"," 31:14:40.85878"," 121:35:32.86437",35.0095,742.0711," 172:06:41.56710",0.0000,,,-2859303.1246,4649101.2368,3289135.3377,0:0:0
988,pt987,3483083.0482,1224238.1223,35.0125," 31:14:40.84291"," 121:35:32.85711",35.0125,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:16.0,2019-12-25 12:27:16.0,2019-12-25 04:27:16.0,2019-12-25 04:27:16.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:56:17"," 38:46:44.11"," -00:48:00"," -00:29:24"," 07:17:24.00"," 31:14:40.85890"," 121:35:32.86431",35.0125,742.0748," 172:06:41.16841",0.0000,,,-2859303.1236,4649101.2382,3289135.3423,0:0:0
989,pt988,3483083.0481,1224238.1214,35.0065," 31:14:40.84291"," 121:35:32.85707",35.0065,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:17.0,2019-12-25 12:27:17.0,2019-12-25 04:27:17.0,2019-12-25 04:27:17.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:16"," 38:56:55.23"," -00:46:48"," -00:29:24"," 06:48:36.00"," 31:14:40.85889"," 121:35:32.86427",35.0065,742.0748," 172:06:40.92080",0.0000,,,-2859303.1202,4649101.2344,3289135.3392,0:0:0
990,pt989,3483083.0484,1224238.1232,35.0115," 31:14:40.84292"," 121:35:32.85714",35.0115,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:18.0,2019-12-25 12:27:18.0,2019-12-25 04:27:18.0,2019-12-25 04:27:18.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:16"," 38:53:55.23"," -00:46:48"," -00:29:24"," 06:45:36.00"," 31:14:40.85890"," 121:35:32.86434",35.0115,742.0749," 172:06:41.41743",0.0000,,,-2859303.1239,4649101.2370,3289135.3419,0:0:0
991,pt990,3483083.0497,1224238.1221,35.0115," 31:14:40.84296"," 121:35:32.85710",35.0115,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:19.0,2019-12-25 12:27:19.0,2019-12-25 04:27:19.0,2019-12-25 04:27:19.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:54:46"," 39:08:33.38"," -00:46:12"," -00:29:24"," 06:40:12.00"," 31:14:40.85895"," 121:35:32.86430",35.0115,742.0763," 172:06:41.17053",0.0000,,,-2859303.1226,4649101.2369,3289135.3431,0:0:0
992,pt991,3483083.0498,1224238.1221,35.0085," 31:14:40.84296"," 121:35:32.85710",35.0085,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:20.0,2019-12-25 12:27:20.0,2019-12-25 04:27:20.0,2019-12-25 04:27:20.0,,2.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:54:26"," 38:11:59.37"," -00:46:12"," -00:28:48"," 06:15:36.00"," 31:14:40.85895"," 121:35:32.86430",35.0085,742.0763," 172:06:41.17159",0.0000,,,-2859303.1213,4649101.2347,3289135.3416,0:0:0
993,pt992,3483083.0496,1224238.1233,35.0115," 31:14:40.84296"," 121:35:32.85715",35.0115,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:21.0,2019-12-25 12:27:21.0,2019-12-25 04:27:21.0,2019-12-25 04:27:21.0,,2.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:56:17"," 38:06:32.11"," -00:48:00"," -00:29:24"," 06:37:12.00"," 31:14:40.85894"," 121:35:32.86435",35.0115,742.0760," 172:06:41.48876",0.0000,,,-2859303.1237,4649101.2364,3289135.3429,0:0:0
994,pt993,3483083.0479,1224238.1222,35.0065," 31:14:40.84290"," 121:35:32.85710",35.0065,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:22.0,2019-12-25 12:27:22.0,2019-12-25 04:27:22.0,2019-12-25 04:27:22.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:56:17"," 37:28:08.11"," -00:48:00"," -00:29:24"," 05:58:48.00"," 31:14:40.85889"," 121:35:32.86430",35.0065,742.0744," 172:06:41.13090",0.0000,,,-2859303.1209,4649101.2341,3289135.3389,0:0:0
995,pt994,3483083.0497,1224238.1225,35.0095," 31:14:40.84296"," 121:35:32.85712",35.0095,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:23.0,2019-12-25 12:27:23.0,2019-12-25 04:27:23.0,2019-12-25 04:27:23.0,,2.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:28"," 37:51:50.60"," -00:47:24"," -00:28:48"," 06:34:48.00"," 31:14:40.85894"," 121:35:32.86432",35.0095,742.0762," 172:06:41.28025",0.0000,,,-2859303.1221,4649101.2353,3289135.3420,0:0:0
996,pt995,3483083.0491,1224238.1244,35.0075," 31:14:40.84294"," 121:35:32.85719",35.0075,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:24.0,2019-12-25 12:27:24.0,2019-12-25 04:27:24.0,2019-12-25 04:27:24.0,,2.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:56:17"," 38:17:20.11"," -00:48:00"," -00:29:24"," 06:48:00.00"," 31:14:40.85892"," 121:35:32.86439",35.0075,742.0753," 172:06:41.78532",0.0000,,,-2859303.1230,4649101.2331,3289135.3403,0:0:0
997,pt996,3483083.0507,1224238.1237,35.0095," 31:14:40.84299"," 121:35:32.85716",35.0095,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:25.0,2019-12-25 12:27:25.0,2019-12-25 04:27:25.0,2019-12-25 04:27:25.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:56:11"," 37:14:44.54"," -00:48:36"," -00:28:12"," 07:07:12.00"," 31:14:40.85897"," 121:35:32.86437",35.0095,742.0770," 172:06:41.64092",0.0000,,,-2859303.1229,4649101.2342,3289135.3428,0:0:0
998,pt997,3483083.0527,1224238.1226,35.0065," 31:14:40.84306"," 121:35:32.85713",35.0065,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:26.0,2019-12-25 12:27:26.0,2019-12-25 04:27:26.0,2019-12-25 04:27:26.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:28"," 38:09:50.60"," -00:47:24"," -00:28:48"," 06:52:48.00"," 31:14:40.85904"," 121:35:32.86433",35.0065,742.0791," 172:06:41.43683",0.0000,,,-2859303.1203,4649101.2316,3289135.3429,0:0:0
999,pt998,3483083.0486,1224238.1224,35.0125," 31:14:40.84293"," 121:35:32.85711",35.0125,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:27.0,2019-12-25 12:27:27.0,2019-12-25 04:27:27.0,2019-12-25 04:27:27.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:56:30"," 37:01:19.53"," -00:48:36"," -00:28:48"," 06:22:12.00"," 31:14:40.85891"," 121:35:32.86431",35.0125,742.0751," 172:06:41.22829",0.0000,,,-2859303.1236,4649101.2380,3289135.3426,0:0:0
1000,pt999,3483083.0482,1224238.1231,35.0065," 31:14:40.84291"," 121:35:32.85713",35.0065,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:28.0,2019-12-25 12:27:28.0,2019-12-25 04:27:28.0,2019-12-25 04:27:28.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:56:17"," 38:20:56.11"," -00:48:00"," -00:29:24"," 06:51:36.00"," 31:14:40.85889"," 121:35:32.86434",35.0065,742.0746," 172:06:41.37798",0.0000,,,-2859303.1216,4649101.2335,3289135.3391,0:0:0
1001,pt1000,3483083.0485,1224238.1227,35.0045," 31:14:40.84292"," 121:35:32.85712",35.0045,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:27:29.0,2019-12-25 12:27:29.0,2019-12-25 04:27:29.0,2019-12-25 04:27:29.0,,1.0,36,22,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:57:19"," 37:20:32.52"," -00:49:12"," -00:29:24"," 06:28:48.00"," 31:14:40.85890"," 121:35:32.86432",35.0045,742.0749," 172:06:41.27795",0.0000,,,-2859303.1203,4649101.2321,3289135.3383,0:0:0
