$GPGGA,055332.00,3114.68340914,N,12135.53966900,E,4,17,0.9,26.656,M,11.575,M,1.0,1448*74
$GPGGA,055333.00,3114.68341097,N,12135.53967216,E,4,18,0.8,26.655,M,11.575,M,1.0,1448*76
$GPGGA,055334.00,3114.68340992,N,12135.53967101,E,4,18,0.8,26.666,M,11.575,M,1.0,1448*79
$GPGGA,055335.00,3114.68340966,N,12135.53966963,E,4,17,0.9,26.661,M,11.575,M,1.0,1448*77
$GPGGA,055336.00,3114.68340970,N,12135.53966948,E,4,17,0.9,26.666,M,11.575,M,1.0,1448*7D
$GPGGA,055337.00,3114.68341019,N,12135.53967123,E,4,17,0.9,26.658,M,11.575,M,1.0,1448*72
$GPGGA,055338.00,3114.68341010,N,12135.53967048,E,4,17,0.9,26.654,M,11.575,M,1.0,1448*74
$GPGGA,055339.00,3114.68341077,N,12135.53967030,E,4,19,0.8,26.661,M,11.575,M,1.0,1448*72
$GPGGA,055340.00,3114.68340958,N,12135.53967015,E,4,17,0.9,26.653,M,11.575,M,1.0,1448*70
$GPGGA,055341.00,3114.68340831,N,12135.53966854,E,4,17,0.9,26.664,M,11.575,M,1.0,1448*77
$GPGGA,055342.00,3114.68340977,N,12135.53967086,E,4,17,0.9,26.651,M,11.575,M,1.0,1448*77
$GPGGA,055343.00,3114.68341010,N,12135.53966880,E,4,17,0.9,26.667,M,11.575,M,1.0,1448*75
$GPGGA,055344.00,3114.68340999,N,12135.53966989,E,4,17,0.9,26.656,M,11.575,M,1.0,1448*71
$GPGGA,055345.00,3114.68340891,N,12135.53967143,E,4,17,0.9,26.663,M,11.575,M,1.0,1448*70
$GPGGA,055346.00,3114.68341049,N,12135.53967091,E,4,17,0.9,26.659,M,11.575,M,1.0,1448*78
$GPGGA,055347.00,3114.68340966,N,12135.53967214,E,4,17,0.9,26.658,M,11.575,M,1.0,1448*72
$GPGGA,055348.00,3114.68340889,N,12135.53966977,E,4,18,0.8,26.655,M,11.575,M,1.0,1448*71
$GPGGA,055349.00,3114.68340909,N,12135.53966958,E,4,18,0.8,26.647,M,11.575,M,1.0,1448*77
$GPGGA,055350.00,3114.68340911,N,12135.53967169,E,4,19,0.8,26.657,M,11.575,M,1.0,1448*7D
